0, 10, 10, 10, 8, 58, 0, 50, 13, 3, 1, 1, 119, 12, 62, 7, 55, 50, 0, 0, 56, 7, 49, 0, 0, 0, 0, 10, 10, 10, 8, 3, 0.81, 10, 10, 10, 8
1, 1, 1, 1, 1, 5, 0, 0, 0, 0, 1, 0, 11, 2, 7, 2, 5, 2, 1, 0, 5, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.29, 1, 1, 1, 1
1, 2, 2, 2, 1, 26, 3, 14, 10, 2, 19, 18, 767, 153, 274, 39, 235, 355, 1, 0, 256, 37, 219, 1, 1, 1, 1, 6, 6, 6, 5, 3, 1.3, 56, 56, 56, 33
1, 1, 1, 1, 1, 5, 0, 5, 0, 92, 401, 401, 3303, 654, 2387, 613, 1767, 330, 0, 0, 2004, 520, 1484, 0, 0, 0, 0, 7, 7, 7, 1, 2, 0.14, 499, 499, 499, 401
0, 1, 1, 1, 1, 7, 0, 5, 1, 3, 17, 17, 285, 53, 130, 38, 92, 107, 0, 0, 96, 26, 70, 0, 0, 0, 0, 14, 14, 14, 3, 2, 0.82, 33, 33, 33, 19
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 1, 1, 1, 5, 0, 0, 0, 0, 1, 0, 12, 2, 8, 3, 5, 2, 1, 0, 6, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.25, 1, 1, 1, 1
0, 1, 1, 1, 1, 5, 0, 3, 1, 4, 11, 11, 108, 18, 58, 27, 31, 34, 0, 0, 53, 23, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0.59, 11, 11, 11, 11
1, 3, 3, 3, 1, 35, 1, 23, 1, 1, 7, 6, 355, 49, 242, 20, 222, 69, 96, 2, 131, 20, 111, 8, 8, 8, 3, 8, 8, 8, 3, 4, 0.29, 27, 27, 27, 11
1, 1, 1, 1, 1, 10, 0, 9, 1, 23, 52, 52, 714, 112, 527, 95, 432, 100, 0, 0, 422, 92, 330, 0, 0, 0, 0, 5, 5, 5, 1, 2, 0.19, 63, 63, 63, 52
1, 3, 3, 3, 1, 28, 4, 19, 11, 1, 6, 5, 207, 35, 109, 16, 93, 68, 1, 0, 102, 16, 86, 1, 1, 1, 1, 11, 11, 11, 5, 6, 0.62, 21, 21, 21, 10
1, 4, 4, 4, 3, 25, 5, 33, 12, 0, 2, 1, 85, 14, 38, 4, 34, 34, 1, 0, 35, 4, 31, 1, 1, 1, 1, 8, 8, 8, 6, 4, 0.89, 9, 9, 9, 7
0, 2, 2, 2, 1, 19, 1, 14, 3, 3, 23, 23, 599, 99, 368, 43, 325, 142, 0, 0, 269, 35, 234, 0, 0, 0, 0, 9, 9, 9, 3, 3, 0.39, 58, 58, 58, 35
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 1, 1, 1, 5, 0, 4, 0, 25, 301, 301, 2045, 425, 1435, 357, 1078, 214, 0, 0, 1280, 343, 937, 0, 0, 0, 0, 4, 4, 4, 4, 2, 0.15, 336, 336, 336, 304
0, 1, 1, 1, 1, 3, 0, 3, 0, 7, 51, 50, 265, 64, 170, 60, 110, 31, 1, 0, 166, 60, 106, 1, 1, 1, 1, 3, 3, 3, 3, 2, 0.18, 55, 55, 55, 53
0, 1, 1, 1, 1, 11, 1, 4, 0, 1, 3, 2, 65, 12, 31, 7, 24, 22, 1, 0, 18, 6, 12, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0.71, 3, 3, 3, 3
1, 1, 1, 1, 1, 3, 0, 3, 0, 0, 2, 2, 34, 4, 9, 5, 4, 21, 0, 0, 7, 5, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2.33, 2, 2, 2, 2
1, 1, 1, 1, 1, 19, 1, 16, 1, 0, 6, 6, 175, 27, 104, 12, 92, 44, 0, 0, 100, 12, 88, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0.42, 6, 6, 6, 6
0, 2, 2, 2, 1, 44, 7, 18, 18, 0, 15, 15, 802, 176, 275, 20, 255, 351, 0, 0, 177, 19, 158, 0, 0, 0, 0, 8, 8, 8, 1, 2, 1.28, 43, 43, 43, 15
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 7, 13, 13, 0, 34, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62, 0, 0, 0, 0
1, 1, 1, 1, 1, 12, 2, 7, 4, 1, 9, 8, 171, 40, 62, 19, 43, 69, 1, 0, 60, 18, 42, 1, 1, 1, 1, 3, 3, 3, 1, 2, 1.11, 14, 14, 14, 9
1, 4, 4, 4, 1, 36, 3, 26, 8, 3, 15, 14, 735, 126, 391, 35, 356, 225, 1, 0, 317, 35, 282, 1, 1, 1, 1, 17, 17, 17, 13, 6, 0.58, 60, 60, 60, 29
1, 3, 3, 3, 1, 19, 1, 12, 3, 3, 22, 21, 584, 94, 359, 35, 324, 141, 3, 0, 259, 34, 225, 3, 3, 3, 1, 18, 18, 18, 7, 6, 0.39, 69, 69, 69, 34
1, 1, 1, 1, 1, 10, 0, 7, 3, 5, 31, 30, 487, 65, 246, 49, 197, 201, 2, 0, 228, 46, 182, 2, 2, 2, 1, 7, 7, 7, 6, 3, 0.82, 59, 59, 59, 42
0, 1, 1, 1, 1, 7, 0, 7, 0, 4, 31, 30, 311, 43, 251, 46, 205, 25, 1, 0, 184, 45, 139, 1, 1, 1, 1, 2, 2, 2, 1, 2, 0.1, 33, 33, 33, 31
0, 1, 1, 1, 1, 9, 0, 6, 2, 5, 24, 24, 343, 54, 194, 52, 142, 99, 0, 0, 176, 40, 136, 0, 0, 0, 0, 4, 4, 4, 1, 2, 0.51, 29, 29, 29, 24
0, 3, 3, 3, 1, 12, 0, 6, 0, 0, 3, 2, 71, 20, 41, 7, 34, 11, 9, 1, 41, 7, 34, 5, 5, 5, 1, 5, 5, 5, 1, 2, 0.27, 9, 9, 9, 3
1, 1, 1, 1, 1, 3, 0, 3, 0, 1, 2, 2, 22, 7, 11, 5, 6, 4, 0, 0, 11, 5, 6, 0, 0, 0, 0, 2, 2, 2, 1, 1, 0.36, 3, 3, 3, 2
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 5, 5, 5, 1, 71, 0, 21, 4, 0, 3, 2, 317, 35, 218, 14, 204, 74, 144, 2, 96, 14, 82, 9, 9, 9, 3, 9, 9, 9, 3, 3, 0.34, 17, 17, 17, 5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 5, 5, 5, 1, 86, 13, 66, 7, 1, 1, 1, 181, 30, 87, 21, 66, 64, 0, 0, 67, 9, 58, 0, 0, 0, 0, 5, 5, 5, 1, 4, 0.74, 5, 5, 5, 1
0, 2, 2, 2, 1, 12, 0, 0, 0, 0, 1, 0, 53, 8, 14, 2, 12, 31, 2, 0, 14, 2, 12, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2.21, 2, 2, 2, 1
0, 4, 4, 4, 2, 44, 6, 22, 20, 2, 9, 8, 576, 107, 195, 22, 173, 277, 1, 0, 151, 20, 131, 1, 1, 1, 1, 9, 9, 9, 6, 3, 1.42, 37, 37, 37, 20
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 1, 1, 1, 4, 0, 4, 0, 2, 15, 15, 110, 20, 69, 22, 47, 22, 0, 0, 69, 22, 47, 0, 0, 0, 0, 2, 2, 2, 1, 1, 0.32, 16, 16, 16, 15
1, 2, 2, 2, 1, 20, 1, 6, 4, 0, 3, 2, 205, 49, 49, 2, 47, 112, 3, 0, 23, 2, 21, 3, 3, 3, 1, 3, 3, 3, 3, 2, 2.29, 7, 7, 7, 5
0, 3, 3, 3, 1, 36, 5, 20, 12, 1, 11, 11, 522, 99, 208, 28, 180, 232, 0, 0, 154, 19, 135, 0, 0, 0, 0, 8, 8, 8, 6, 3, 1.12, 38, 38, 38, 20
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 1, 1, 5, 0, 4, 0, 2, 17, 17, 158, 32, 96, 32, 64, 34, 0, 0, 87, 26, 61, 0, 0, 0, 0, 2, 2, 2, 1, 1, 0.35, 18, 18, 18, 17
1, 4, 4, 4, 3, 75, 10, 60, 5, 1, 1, 1, 177, 27, 82, 22, 60, 68, 0, 0, 57, 9, 48, 0, 0, 0, 0, 4, 4, 4, 3, 3, 0.83, 4, 4, 4, 3
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 1, 1, 6, 0, 5, 0, 84, 80, 79, 902, 259, 598, 172, 426, 60, 1, 0, 559, 171, 388, 1, 1, 1, 1, 2, 2, 2, 1, 1, 0.1, 84, 84, 84, 80
1, 1, 1, 1, 1, 4, 0, 4, 0, 2, 15, 15, 110, 20, 69, 22, 47, 22, 0, 0, 69, 22, 47, 0, 0, 0, 0, 2, 2, 2, 1, 1, 0.32, 16, 16, 16, 15
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 2, 49, 11, 9, 4, 5, 29, 0, 0, 9, 4, 5, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3.22, 2, 2, 2, 2
0, 1, 1, 1, 1, 124, 0, 0, 0, 0, 1, 0, 186, 33, 125, 1, 124, 49, 1, 0, 86, 1, 85, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0.39, 1, 1, 1, 1
0, 1, 1, 1, 1, 11, 2, 3, 6, 1, 2, 2, 72, 15, 8, 4, 4, 49, 0, 0, 8, 4, 4, 0, 0, 0, 0, 1, 1, 1, 1, 0, 6.12, 2, 2, 2, 2
1, 3, 3, 3, 2, 30, 6, 10, 14, 0, 11, 11, 393, 93, 114, 13, 100, 193, 0, 0, 109, 13, 96, 0, 0, 0, 0, 16, 16, 16, 15, 4, 1.69, 37, 37, 37, 29
0, 1, 1, 1, 1, 22, 2, 8, 13, 3, 18, 17, 610, 96, 174, 38, 136, 348, 1, 0, 155, 33, 122, 1, 1, 1, 1, 6, 6, 6, 5, 2, 2, 34, 34, 34, 27
0, 2, 2, 2, 1, 19, 1, 14, 3, 3, 22, 22, 587, 98, 354, 42, 309, 145, 0, 0, 253, 36, 217, 0, 0, 0, 0, 9, 9, 9, 3, 3, 0.41, 52, 52, 52, 28
1, 2, 2, 2, 1, 27, 3, 12, 13, 2, 23, 22, 853, 166, 286, 45, 241, 427, 2, 0, 254, 42, 212, 2, 2, 2, 1, 7, 7, 7, 6, 3, 1.49, 54, 54, 54, 36
0, 1, 1, 1, 1, 6, 0, 5, 0, 1, 5, 5, 68, 9, 37, 16, 21, 22, 0, 0, 35, 14, 21, 0, 0, 0, 0, 2, 2, 2, 1, 1, 0.59, 6, 6, 6, 5
0, 1, 1, 1, 1, 3, 0, 3, 0, 6, 18, 18, 199, 41, 132, 37, 95, 29, 0, 0, 97, 35, 62, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0.22, 18, 18, 18, 18
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 3, 3, 3, 1, 40, 4, 19, 23, 0, 8, 7, 366, 52, 128, 17, 111, 198, 2, 0, 108, 15, 93, 2, 2, 2, 1, 7, 7, 7, 4, 4, 1.55, 25, 25, 25, 11
1, 1, 1, 1, 1, 4, 0, 4, 0, 11, 99, 99, 726, 154, 487, 133, 352, 85, 0, 0, 405, 123, 282, 0, 0, 0, 0, 7, 7, 7, 1, 3, 0.17, 116, 116, 116, 99
1, 1, 1, 1, 1, 14, 3, 10, 5, 1, 3, 2, 97, 21, 32, 9, 23, 44, 2, 0, 30, 9, 21, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1.38, 5, 5, 5, 3
1, 2, 2, 2, 1, 47, 0, 0, 0, 0, 1, 0, 289, 74, 48, 1, 47, 167, 2, 0, 30, 1, 29, 2, 2, 2, 1, 2, 2, 2, 1, 1, 3.48, 2, 2, 2, 1
0, 2, 2, 2, 1, 15, 1, 10, 5, 2, 10, 10, 228, 32, 127, 18, 109, 85, 0, 0, 114, 18, 96, 0, 0, 0, 0, 8, 8, 8, 6, 4, 0.67, 28, 28, 28, 17
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 22, 1, 1, 0, 104, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0
0, 1, 1, 1, 1, 5, 0, 5, 0, 42, 100, 100, 931, 232, 635, 164, 471, 80, 0, 0, 592, 152, 440, 0, 0, 0, 0, 4, 4, 4, 1, 2, 0.13, 120, 120, 120, 100
1, 2, 2, 2, 1, 32, 3, 17, 12, 1, 6, 6, 361, 54, 112, 18, 94, 195, 0, 0, 87, 16, 71, 0, 0, 0, 0, 6, 6, 6, 1, 3, 1.74, 17, 17, 17, 6
0, 2, 2, 2, 1, 19, 1, 15, 3, 3, 22, 22, 610, 97, 366, 44, 319, 157, 0, 0, 261, 38, 223, 0, 0, 0, 0, 9, 9, 9, 4, 3, 0.43, 54, 54, 54, 29
0, 2, 2, 2, 1, 35, 7, 21, 7, 1, 1, 1, 108, 21, 39, 18, 21, 48, 0, 0, 23, 10, 13, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1.23, 2, 2, 2, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 41, 4, 16, 7, 9, 24, 0, 0, 12, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0
1, 1, 1, 1, 1, 3, 0, 3, 0, 1, 1, 1, 17, 4, 9, 4, 5, 4, 0, 0, 7, 4, 3, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0.44, 1, 1, 1, 1
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 1, 1, 5, 0, 3, 1, 5, 52, 52, 433, 72, 227, 74, 153, 141, 0, 0, 215, 64, 151, 0, 0, 0, 0, 9, 9, 9, 5, 3, 0.62, 78, 78, 78, 64
1, 3, 3, 3, 1, 16, 2, 14, 1, 3, 13, 12, 277, 49, 190, 24, 166, 44, 1, 0, 180, 20, 160, 1, 1, 1, 1, 16, 16, 16, 1, 4, 0.23, 46, 46, 46, 13
0, 3, 3, 3, 1, 35, 0, 0, 0, 0, 1, 0, 73, 14, 38, 3, 35, 27, 3, 0, 37, 3, 34, 3, 3, 3, 1, 3, 3, 3, 1, 2, 0.71, 3, 3, 3, 1
0, 4, 4, 4, 3, 53, 5, 40, 7, 2, 2, 2, 198, 27, 102, 25, 77, 70, 0, 0, 63, 12, 51, 0, 0, 0, 0, 7, 7, 7, 5, 3, 0.69, 9, 9, 9, 6
0, 1, 1, 1, 1, 5, 0, 4, 0, 1, 2, 2, 47, 6, 16, 9, 7, 25, 0, 0, 15, 9, 6, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1.56, 2, 2, 2, 2
0, 3, 3, 3, 1, 23, 4, 26, 5, 1, 3, 2, 242, 50, 62, 9, 53, 135, 1, 0, 55, 9, 46, 1, 1, 1, 1, 7, 7, 7, 3, 2, 2.18, 9, 9, 9, 5
1, 3, 3, 3, 1, 23, 4, 26, 5, 1, 3, 2, 242, 50, 62, 9, 53, 135, 1, 0, 55, 9, 46, 1, 1, 1, 1, 7, 7, 7, 3, 2, 2.18, 9, 9, 9, 5
0, 6, 6, 6, 6, 44, 7, 29, 8, 1, 1, 1, 86, 17, 35, 7, 28, 34, 0, 0, 31, 7, 24, 0, 0, 0, 0, 6, 6, 6, 6, 3, 0.97, 6, 6, 6, 6
1, 1, 1, 1, 1, 6, 0, 6, 0, 39, 106, 105, 1105, 184, 788, 156, 632, 165, 1, 0, 686, 156, 530, 1, 1, 1, 1, 30, 30, 30, 26, 3, 0.21, 195, 195, 195, 139
0, 3, 3, 3, 2, 21, 2, 16, 4, 3, 21, 20, 581, 94, 353, 31, 322, 148, 1, 0, 294, 31, 263, 1, 1, 1, 1, 18, 18, 18, 12, 6, 0.42, 79, 79, 79, 49
1, 1, 1, 1, 1, 8, 0, 6, 1, 12, 55, 55, 545, 84, 391, 101, 284, 81, 0, 0, 335, 96, 239, 0, 0, 0, 0, 8, 8, 8, 7, 3, 0.21, 75, 75, 75, 61
1, 2, 2, 2, 1, 28, 3, 13, 12, 3, 29, 28, 1233, 240, 399, 60, 339, 611, 1, 0, 336, 51, 285, 1, 1, 1, 1, 9, 9, 9, 5, 3, 1.53, 77, 77, 77, 46
1, 5, 5, 5, 2, 38, 4, 25, 10, 2, 4, 4, 247, 37, 128, 14, 114, 88, 0, 0, 97, 14, 83, 0, 0, 0, 0, 12, 12, 12, 6, 4, 0.69, 21, 21, 21, 9
0, 8, 8, 8, 5, 77, 10, 51, 17, 1, 1, 1, 158, 26, 70, 19, 51, 63, 0, 0, 45, 10, 35, 0, 0, 0, 0, 8, 8, 8, 5, 3, 0.9, 8, 8, 8, 5
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 4, 4, 4, 1, 38, 3, 26, 11, 3, 15, 14, 822, 129, 386, 36, 350, 314, 1, 0, 315, 36, 279, 1, 1, 1, 1, 17, 17, 17, 13, 6, 0.81, 60, 60, 60, 29
