size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.19, 51.78, 20.13, 19.01, 82.10, 28.95, 0.94
0.02, 50.19, 49.59, 78.25, 78.53, 81.48, 60.66, 1.21
0.03, 50.19, 49.70, 78.27, 78.47, 81.43, 60.75, 1.66
0.04, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 2.04
0.05, 50.19, 49.48, 79.95, 80.28, 82.75, 61.08, 2.52
0.06, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 2.91
0.07, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 3.37
0.08, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 4.01
0.09, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 4.03
0.1, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 4.37
0.2, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 8.36
0.3, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 12.39
0.4, 50.19, 50.96, 53.11, 52.15, 70.13, 51.96, 16.38
0.5, 50.19, 50.96, 53.11, 52.15, 70.13, 51.96, 20.83
0.6, 50.19, 50.96, 53.11, 52.15, 70.13, 51.96, 24.43
0.7, 50.19, 50.84, 55.91, 55.08, 70.56, 53.20, 30.81
0.8, 50.19, 50.96, 53.11, 52.15, 70.13, 51.96, 33.23
0.9, 50.19, 0.00, 0.00, 0.00, 100.00, 0.00, 39.47
1, 50.19, 0.00, 0.00, 0.00, 100.00, 0.00, 41.05
5, 50.19, 50.87, 17.09, 16.60, 84.56, 25.55, 222.29
10, 50.19, 50.03, 20.45, 20.43, 82.13, 28.99, 544.21
15, 50.19, 46.17, 5.95, 6.86, 94.31, 10.51, 998.83
20, 50.19, 47.54, 9.28, 10.14, 91.29, 15.50, 1313.12
25, 50.19, 51.11, 34.50, 33.50, 73.57, 41.14, 1690.20
30, 50.19, 50.45, 46.04, 45.59, 70.64, 48.10, 1961.05
35, 50.19, 50.59, 18.37, 18.02, 83.60, 26.91, 2557.71
40, 50.19, 50.40, 40.71, 40.33, 71.71, 44.99, 2795.88
45, 50.19, 51.02, 20.02, 19.38, 82.29, 28.72, 3391.87
50, 50.19, 50.18, 49.35, 49.17, 70.59, 49.71, 3853.01
55, 50.19, 50.79, 37.67, 36.93, 72.45, 43.21, 4172.33
60, 50.19, 50.23, 20.69, 20.54, 81.93, 29.26, 4720.83
65, 50.19, 50.60, 36.98, 36.42, 72.79, 42.68, 5321.96
70, 50.19, 50.40, 40.71, 40.33, 71.71, 44.99, 5709.30
75, 50.19, 50.51, 18.32, 18.01, 83.65, 26.84, 5889.18
80, 50.19, 50.51, 18.32, 18.01, 83.65, 26.84, 6353.23
85, 50.19, 50.55, 18.40, 18.07, 83.58, 26.94, 6720.52
90, 50.19, 51.18, 22.50, 21.69, 80.48, 31.22, 7339.29
95, 50.19, 50.52, 19.43, 19.11, 82.80, 28.03, 7604.06
100, 50.19, 50.52, 19.43, 19.11, 82.80, 28.03, 8246.93
