size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 33.18
0.02, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.28
0.03, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.23
0.04, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 31.97
0.05, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.61
0.06, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 33.46
0.07, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 33.03
0.08, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.60
0.09, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.85
0.1, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.63
0.2, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.50
0.3, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 36.40
0.4, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 34.13
0.5, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.33
0.6, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.57
0.7, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.41
0.8, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.83
0.9, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.53
1, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 32.36
5, 48.90, 47.99, 67.05, 68.12, 75.67, 55.90, 33.48
10, 49.28, 47.17, 40.29, 42.30, 73.18, 43.41, 34.87
15, 49.42, 46.77, 32.85, 35.05, 75.75, 38.54, 36.71
20, 52.13, 51.41, 19.32, 17.12, 82.47, 28.05, 42.09
25, 51.52, 49.82, 26.28, 24.82, 77.79, 34.36, 43.50
30, 48.39, 46.74, 47.83, 51.09, 73.02, 47.23, 45.55
35, 51.85, 50.23, 52.08, 48.37, 68.09, 51.09, 46.45
40, 50.02, 48.39, 49.47, 49.46, 70.71, 48.88, 46.37
45, 48.95, 47.46, 51.40, 53.35, 72.17, 49.30, 47.10
50, 48.90, 46.37, 35.85, 38.86, 75.01, 40.39, 48.01
55, 48.20, 46.86, 52.66, 55.98, 73.31, 49.54, 50.66
60, 49.23, 46.95, 37.97, 40.22, 73.93, 41.94, 52.73
65, 49.51, 46.96, 33.62, 35.60, 75.32, 39.14, 52.88
70, 49.65, 47.79, 43.86, 44.93, 71.90, 45.69, 55.04
75, 48.57, 47.10, 51.01, 53.71, 72.70, 48.93, 56.88
80, 50.26, 48.50, 45.31, 45.11, 70.89, 46.80, 63.58
85, 48.85, 46.68, 40.10, 42.93, 73.70, 43.09, 58.78
90, 48.62, 46.51, 41.26, 44.47, 73.68, 43.68, 60.64
95, 50.30, 48.21, 36.43, 36.68, 73.40, 41.45, 60.78
100, 49.60, 47.36, 37.29, 38.86, 73.77, 41.68, 62.50
