size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.58, 0.00, 0.00, 0.00, 100.00, 0.00, 77.90
0.02, 49.58, 0.00, 0.00, 0.00, 100.00, 0.00, 74.91
0.03, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 77.42
0.04, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 77.04
0.05, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 76.61
0.06, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 74.99
0.07, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 75.44
0.08, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 75.21
0.09, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 75.40
0.1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 76.79
0.2, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 75.36
0.3, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 73.06
0.4, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 75.09
0.5, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 75.27
0.6, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 76.81
0.7, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 76.33
0.8, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 74.38
0.9, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 73.46
1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 73.52
5, 49.91, 50.20, 81.33, 82.05, 84.15, 62.03, 84.30
10, 50.56, 51.61, 31.47, 30.01, 74.82, 39.05, 112.45
15, 51.55, 52.29, 44.72, 41.50, 69.12, 48.16, 135.70
20, 51.79, 53.25, 35.95, 32.10, 71.65, 42.87, 174.68
25, 49.95, 50.63, 30.16, 29.91, 75.98, 37.75, 193.49
30, 49.81, 50.37, 31.93, 32.00, 75.22, 39.04, 216.98
35, 51.37, 52.18, 42.48, 39.60, 69.83, 46.79, 238.29
40, 51.18, 52.21, 37.54, 34.95, 71.58, 43.62, 286.95
45, 51.46, 52.53, 38.75, 35.61, 70.85, 44.55, 290.96
50, 52.07, 54.27, 31.47, 26.97, 73.65, 39.79, 315.77
55, 51.65, 53.30, 33.15, 29.53, 73.09, 40.83, 419.59
60, 50.42, 51.49, 28.94, 27.73, 76.27, 37.01, 353.65
65, 51.55, 53.39, 30.91, 27.45, 74.35, 39.10, 372.28
70, 51.55, 53.55, 29.60, 26.12, 75.09, 38.08, 397.39
75, 50.75, 52.08, 29.23, 27.35, 75.88, 37.39, 416.73
80, 50.71, 52.62, 22.50, 20.61, 80.19, 31.48, 436.74
85, 50.47, 51.61, 28.38, 27.07, 76.56, 36.58, 459.70
90, 50.42, 51.72, 25.30, 24.03, 78.47, 33.94, 505.36
95, 50.47, 51.64, 28.01, 26.69, 76.78, 36.27, 502.37
100, 50.66, 52.42, 23.25, 21.46, 79.70, 32.17, 536.19
