size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 179.07
0.02, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 191.22
0.03, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 175.86
0.04, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 175.58
0.05, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 173.77
0.06, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 186.07
0.07, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 187.08
0.08, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 175.21
0.09, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 177.00
0.1, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 177.15
0.2, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 192.32
0.3, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 178.75
0.4, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 176.83
0.5, 49.98, 0.00, 0.00, 0.00, 100.00, 0.00, 176.72
0.6, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 178.48
0.7, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 191.64
0.8, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 181.34
0.9, 49.98, 0.00, 0.00, 0.00, 100.00, 0.00, 177.61
1, 49.98, 0.00, 0.00, 0.00, 100.00, 0.00, 179.06
5, 51.28, 51.74, 38.64, 36.07, 71.17, 44.19, 281.32
10, 51.09, 51.26, 45.24, 43.05, 69.66, 48.01, 413.96
15, 51.05, 51.17, 46.74, 44.63, 69.49, 48.81, 526.32
20, 52.14, 52.00, 56.23, 51.96, 67.93, 53.98, 626.86
25, 50.92, 51.00, 47.81, 45.97, 69.55, 49.31, 772.16
30, 51.48, 52.01, 38.94, 35.96, 70.87, 44.48, 842.64
35, 51.29, 51.96, 34.86, 32.26, 72.69, 41.68, 984.86
40, 51.62, 52.31, 37.06, 33.82, 71.45, 43.34, 1041.91
45, 51.94, 52.67, 38.59, 34.70, 70.54, 44.50, 1153.03
50, 51.37, 51.65, 43.58, 40.82, 69.64, 47.22, 1255.01
55, 51.36, 52.05, 35.05, 32.31, 72.54, 41.84, 1355.87
60, 51.76, 52.72, 34.62, 31.08, 72.39, 41.75, 1447.99
65, 51.55, 52.87, 28.94, 25.82, 75.61, 37.35, 1551.33
70, 51.76, 53.21, 29.58, 26.03, 75.08, 37.98, 1628.04
75, 51.92, 53.43, 30.28, 26.41, 74.56, 38.61, 1742.32
80, 51.29, 52.20, 31.21, 28.61, 74.50, 39.02, 1820.43
85, 50.73, 51.19, 32.23, 30.76, 74.42, 39.51, 1950.09
90, 51.17, 52.31, 27.03, 24.66, 77.02, 35.60, 2047.87
95, 51.12, 52.01, 29.44, 27.19, 75.61, 37.56, 2182.20
100, 50.74, 51.59, 24.73, 23.22, 78.77, 33.39, 2399.82
