size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 2.29
0.02, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 1.40
0.03, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 1.67
0.04, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 1.90
0.05, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 2.13
0.06, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 2.47
0.07, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 2.74
0.08, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 3.03
0.09, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 3.38
0.1, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 3.68
0.2, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 7.45
0.3, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 68.12
0.4, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 81.31
0.5, 50.54, 0.00, 0.00, 0.00, 100.00, 0.00, 78.20
0.6, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 206.21
0.7, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 216.24
0.8, 50.54, 0.00, 0.00, 0.00, 100.00, 0.00, 222.05
0.9, 50.54, 46.69, 12.07, 13.54, 88.97, 19.14, 422.16
1, 50.54, 46.69, 12.07, 13.54, 88.97, 19.14, 438.30
5, 50.54, 51.88, 30.57, 28.99, 75.24, 38.42, 1048.79
10, 50.54, 51.67, 56.54, 54.89, 70.01, 53.95, 2602.04
15, 50.54, 51.05, 43.94, 42.90, 70.59, 47.18, 4818.22
20, 50.54, 51.17, 47.89, 46.72, 69.99, 49.43, 6562.01
25, 50.54, 51.54, 43.38, 41.87, 70.42, 47.06, 7878.55
30, 50.54, 50.52, 43.94, 43.43, 70.91, 46.95, 8591.25
35, 50.54, 51.76, 43.49, 41.76, 70.27, 47.22, 9137.82
40, 50.54, 50.81, 42.85, 42.06, 70.96, 46.44, 9789.57
45, 50.54, 50.89, 41.99, 41.13, 71.11, 45.96, 10791.44
50, 50.54, 50.89, 42.85, 41.98, 70.91, 46.47, 11707.17
55, 50.54, 50.59, 45.68, 45.09, 70.60, 47.96, 12709.75
60, 50.54, 50.88, 46.10, 45.23, 70.36, 48.33, 14030.04
65, 50.54, 50.62, 47.09, 46.48, 70.42, 48.74, 15475.64
70, 50.54, 50.56, 46.08, 45.52, 70.57, 48.16, 17245.65
75, 50.54, 50.36, 44.87, 44.52, 70.86, 47.41, 18259.65
80, 50.54, 50.29, 44.26, 43.98, 71.00, 47.03, 19827.23
85, 50.54, 50.38, 42.66, 42.29, 71.25, 46.15, 20182.52
90, 50.54, 50.13, 41.80, 41.68, 71.58, 45.54, 21422.54
95, 50.54, 50.27, 40.34, 40.08, 71.88, 44.71, 22793.66
100, 50.54, 49.83, 39.51, 39.67, 72.34, 44.02, 23551.93
