size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.20, 0.00, 0.00, 0.00, 100.00, 0.00, 241.31
0.02, 51.20, 0.00, 0.00, 0.00, 100.00, 0.00, 246.96
0.03, 48.80, 48.80, 100.00, 100.00, 100.00, 65.55, 287.68
0.04, 48.80, 48.80, 100.00, 100.00, 100.00, 65.55, 273.38
0.05, 48.80, 48.80, 100.00, 100.00, 100.00, 65.55, 388.71
0.06, 51.20, 0.00, 0.00, 0.00, 100.00, 0.00, 391.68
0.07, 48.80, 48.80, 100.00, 100.00, 100.00, 65.55, 264.32
0.08, 48.80, 48.80, 100.00, 100.00, 100.00, 65.55, 277.07
0.09, 48.80, 48.80, 100.00, 100.00, 100.00, 65.55, 403.59
0.1, 48.80, 48.80, 100.00, 100.00, 100.00, 65.55, 414.87
0.2, 48.80, 48.80, 100.00, 100.00, 100.00, 65.55, 359.30
0.3, 51.20, 0.00, 0.00, 0.00, 100.00, 0.00, 389.29
0.4, 51.20, 0.00, 0.00, 0.00, 100.00, 0.00, 417.39
0.5, 50.41, 48.73, 31.13, 31.21, 75.62, 37.94, 283.27
0.6, 50.67, 48.98, 26.23, 26.04, 78.23, 34.12, 358.96
0.7, 50.36, 48.87, 36.82, 36.73, 73.08, 41.95, 416.41
0.8, 50.38, 48.89, 36.77, 36.64, 73.08, 41.92, 398.35
0.9, 50.01, 49.22, 76.19, 74.94, 78.63, 59.75, 354.82
1, 49.80, 48.27, 39.87, 40.73, 72.63, 43.62, 413.40
5, 49.22, 48.52, 66.78, 67.53, 75.26, 56.16, 315.03
10, 50.82, 48.84, 16.30, 16.27, 85.27, 24.40, 310.41
15, 49.31, 48.71, 73.15, 73.42, 78.17, 58.43, 293.19
20, 49.91, 47.84, 29.17, 30.31, 77.05, 36.19, 368.81
25, 48.75, 48.02, 60.99, 62.92, 74.04, 53.69, 390.78
30, 50.51, 46.93, 10.73, 11.57, 90.02, 17.44, 358.16
35, 50.37, 46.54, 11.40, 12.48, 89.47, 18.28, 388.28
40, 50.34, 48.06, 21.83, 22.48, 81.34, 29.98, 547.92
45, 49.62, 48.67, 59.31, 59.62, 72.18, 53.42, 570.51
50, 50.62, 46.67, 8.25, 8.99, 92.19, 14.00, 741.92
55, 50.67, 48.38, 16.23, 16.51, 85.38, 24.27, 759.75
60, 50.07, 46.95, 17.74, 19.11, 84.45, 25.71, 639.66
65, 50.72, 47.23, 8.43, 8.97, 92.01, 14.28, 580.87
70, 50.49, 47.45, 13.56, 14.32, 87.61, 21.06, 588.02
75, 50.85, 48.63, 12.54, 12.63, 88.37, 19.91, 708.28
80, 50.91, 49.52, 30.18, 29.32, 75.73, 37.46, 604.43
85, 51.20, 50.00, 32.32, 30.80, 74.36, 39.21, 595.57
90, 51.21, 50.02, 28.99, 27.61, 76.19, 36.66, 642.22
95, 51.10, 49.83, 29.38, 28.20, 76.04, 36.92, 731.99
100, 50.57, 49.20, 39.43, 38.80, 71.93, 43.73, 763.96
