size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.55, 0.00, 0.00, 0.00, 100.00, 0.00, 0.43
0.02, 49.55, 0.00, 0.00, 0.00, 100.00, 0.00, 1.07
0.03, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 1.48
0.04, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 1.99
0.05, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 2.59
0.06, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 3.26
0.07, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 3.73
0.08, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 4.16
0.09, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 5.03
0.1, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 5.59
0.2, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 70.57
0.3, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 194.18
0.4, 49.55, 49.55, 100.00, 100.00, 100.00, 66.22, 194.05
0.5, 49.55, 49.37, 35.36, 35.94, 73.96, 41.16, 309.84
0.6, 49.55, 49.68, 51.94, 52.25, 71.00, 50.74, 314.71
0.7, 49.55, 49.25, 55.01, 55.75, 71.64, 51.92, 322.80
0.8, 49.55, 49.71, 57.44, 57.72, 71.72, 53.25, 329.59
0.9, 49.55, 49.71, 57.44, 57.72, 71.72, 53.25, 333.28
1, 49.55, 49.45, 40.87, 41.40, 72.18, 44.70, 363.39
5, 49.55, 49.62, 73.42, 73.71, 78.36, 59.17, 2733.63
10, 49.55, 48.92, 40.06, 41.10, 72.68, 44.00, 4509.05
15, 49.55, 49.07, 37.54, 38.42, 73.33, 42.49, 5498.79
20, 49.55, 49.30, 37.82, 38.47, 73.12, 42.75, 6570.72
25, 49.55, 49.32, 39.88, 40.53, 72.51, 44.05, 8571.32
30, 49.55, 48.98, 35.15, 36.08, 74.21, 40.88, 11248.67
35, 49.55, 49.08, 39.68, 40.57, 72.69, 43.83, 13361.55
40, 49.55, 49.06, 36.89, 37.77, 73.55, 42.07, 15208.45
45, 49.55, 49.04, 41.24, 42.17, 72.33, 44.76, 17318.82
50, 49.55, 49.28, 38.46, 39.15, 72.93, 43.16, 20012.14
55, 49.55, 48.99, 37.07, 38.02, 73.52, 42.15, 22234.30
60, 49.55, 49.25, 37.02, 37.72, 73.41, 42.22, 23755.50
65, 49.55, 49.09, 39.45, 40.32, 72.75, 43.69, 26516.83
70, 49.55, 49.14, 38.23, 39.04, 73.08, 42.95, 26599.67
75, 49.55, 48.89, 39.43, 40.50, 72.86, 43.61, 30469.52
80, 49.55, 48.69, 35.76, 36.97, 74.12, 41.19, 32918.51
85, 49.55, 48.54, 35.09, 36.43, 74.43, 40.69, 32964.11
90, 49.55, 48.25, 35.74, 37.36, 74.33, 41.01, 35423.44
95, 49.55, 48.24, 36.31, 37.95, 74.14, 41.38, 38456.46
100, 49.55, 48.57, 36.47, 37.81, 73.93, 41.61, 39814.28
