size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.49
0.02, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 1.51
0.03, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 1.59
0.04, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 1.81
0.05, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 2.04
0.06, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 2.37
0.07, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 2.52
0.08, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 2.82
0.09, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 3.20
0.1, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 3.48
0.2, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 6.81
0.3, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 68.29
0.4, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 72.16
0.5, 50.02, 0.00, 0.00, 0.00, 100.00, 0.00, 77.93
0.6, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 206.84
0.7, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 217.02
0.8, 50.02, 0.00, 0.00, 0.00, 100.00, 0.00, 237.14
0.9, 50.02, 44.95, 3.70, 4.49, 96.40, 6.82, 424.36
1, 50.02, 48.11, 11.61, 12.41, 89.26, 18.68, 445.61
5, 50.02, 50.28, 33.63, 33.38, 74.29, 40.25, 1101.59
10, 50.02, 51.67, 34.43, 32.94, 73.38, 41.28, 2782.42
15, 50.02, 50.29, 32.56, 32.30, 74.78, 39.48, 4768.09
20, 50.02, 51.00, 36.42, 35.50, 72.82, 42.44, 5525.63
25, 50.02, 50.66, 38.29, 37.68, 72.30, 43.57, 6917.86
30, 50.02, 50.45, 40.87, 40.44, 71.64, 45.11, 7939.56
35, 50.02, 50.63, 43.93, 43.30, 70.85, 46.99, 8927.18
40, 50.02, 50.37, 40.23, 39.87, 71.85, 44.68, 9480.75
45, 50.02, 50.25, 42.53, 42.28, 71.35, 46.02, 10557.96
50, 50.02, 50.60, 46.50, 45.91, 70.49, 48.41, 11847.13
55, 50.02, 50.25, 45.19, 44.94, 70.88, 47.54, 13036.43
60, 50.02, 49.94, 48.35, 48.41, 70.79, 49.08, 13847.34
65, 50.02, 50.29, 47.12, 46.83, 70.64, 48.60, 15594.50
70, 50.02, 50.26, 47.49, 47.24, 70.63, 48.79, 16943.86
75, 50.02, 50.03, 46.77, 46.74, 70.84, 48.29, 19251.85
80, 50.02, 49.63, 46.15, 46.52, 71.16, 47.78, 20247.56
85, 50.02, 49.42, 45.75, 46.33, 71.34, 47.46, 21503.39
90, 50.02, 49.61, 45.99, 46.38, 71.19, 47.68, 22502.85
95, 50.02, 49.59, 47.28, 47.68, 71.09, 48.36, 23391.99
100, 50.02, 49.19, 47.30, 48.11, 71.35, 48.18, 25106.76
