size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 138.38
0.02, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 128.17
0.03, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 124.23
0.04, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 124.22
0.05, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 132.18
0.06, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 124.54
0.07, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 124.01
0.08, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 139.75
0.09, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 123.75
0.1, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 127.43
0.2, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 125.45
0.3, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 125.18
0.4, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 126.10
0.5, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 126.08
0.6, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 130.28
0.7, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 126.56
0.8, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 127.64
0.9, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 126.65
1, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 126.30
5, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 164.34
10, 48.76, 49.48, 49.93, 52.44, 72.50, 49.65, 253.31
15, 50.70, 50.73, 96.04, 95.93, 96.01, 66.35, 301.07
20, 47.00, 47.25, 38.94, 44.71, 75.68, 42.64, 381.08
25, 50.28, 50.52, 94.32, 95.02, 95.19, 65.75, 440.08
30, 48.29, 48.76, 39.02, 42.17, 74.14, 43.30, 513.43
35, 48.52, 49.55, 83.94, 87.92, 89.37, 62.27, 554.50
40, 47.98, 48.54, 43.20, 47.10, 73.79, 45.67, 612.60
45, 48.74, 49.68, 86.45, 90.05, 91.06, 63.06, 679.82
50, 48.58, 49.10, 38.36, 40.90, 73.97, 43.02, 747.71
55, 48.61, 49.58, 80.29, 83.98, 86.26, 61.26, 782.13
60, 48.58, 49.08, 37.48, 40.00, 74.22, 42.46, 889.41
65, 48.27, 49.34, 75.49, 79.73, 83.41, 59.63, 914.07
70, 47.78, 48.17, 39.42, 43.62, 74.65, 43.31, 944.17
75, 47.51, 48.82, 72.59, 78.28, 82.94, 58.33, 1006.55
80, 48.16, 48.70, 42.15, 45.66, 73.70, 45.14, 1076.52
85, 47.85, 49.08, 76.20, 81.31, 84.72, 59.66, 1146.54
90, 47.38, 47.53, 36.38, 41.31, 75.85, 41.17, 1184.93
95, 47.80, 49.08, 78.35, 83.62, 86.38, 60.31, 1218.67
100, 47.42, 47.71, 38.58, 43.48, 75.25, 42.62, 1270.24
