size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.55, 51.55, 100.00, 100.00, 100.00, 67.98, 0.74
0.02, 50.90, 50.90, 100.00, 100.00, 100.00, 67.42, 0.78
0.03, 50.90, 50.90, 100.00, 100.00, 100.00, 67.42, 1.01
0.04, 50.50, 51.42, 44.17, 42.78, 70.33, 47.47, 1.43
0.05, 50.50, 50.69, 50.33, 49.64, 70.22, 50.46, 1.72
0.06, 50.50, 50.02, 56.27, 56.25, 71.25, 52.91, 2.03
0.07, 50.50, 51.85, 36.64, 34.94, 72.35, 42.89, 2.10
0.08, 50.50, 51.99, 34.12, 32.35, 73.40, 41.15, 2.28
0.09, 50.50, 50.07, 94.86, 94.85, 94.99, 65.50, 2.68
0.1, 50.50, 49.23, 49.31, 50.09, 71.26, 49.22, 2.86
0.2, 50.50, 49.45, 75.85, 76.25, 79.98, 59.82, 5.70
0.3, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 7.67
0.4, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 9.81
0.5, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 12.88
0.6, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 14.78
0.7, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 17.13
0.8, 50.50, 50.56, 99.38, 99.37, 99.37, 66.98, 18.42
0.9, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 20.53
1, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 33.68
5, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 116.79
10, 50.50, 50.45, 50.20, 49.75, 70.40, 50.27, 242.62
15, 50.50, 50.50, 98.67, 98.64, 98.65, 66.76, 452.55
20, 50.50, 50.45, 54.32, 53.87, 70.63, 52.27, 504.93
25, 50.50, 50.42, 98.40, 98.38, 98.39, 66.63, 706.77
30, 50.50, 50.64, 51.13, 50.49, 70.27, 50.83, 972.96
35, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 1140.78
40, 50.50, 51.35, 55.47, 54.13, 70.09, 53.28, 1446.72
45, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 1828.96
50, 50.50, 51.42, 51.22, 49.79, 69.71, 51.27, 2067.83
55, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 2514.51
60, 50.50, 52.39, 53.48, 51.09, 69.10, 52.88, 2581.83
65, 50.50, 50.63, 82.19, 81.82, 83.73, 62.61, 2663.67
70, 50.50, 52.39, 53.48, 51.09, 69.10, 52.88, 3085.12
75, 50.50, 50.42, 95.66, 95.59, 95.69, 65.99, 3355.21
80, 50.50, 52.01, 53.97, 51.96, 69.42, 52.92, 3611.17
85, 50.50, 50.84, 72.62, 71.95, 76.98, 59.76, 3840.07
90, 50.50, 51.07, 61.41, 60.39, 71.67, 55.71, 4150.68
95, 50.50, 51.07, 61.41, 60.39, 71.67, 55.71, 4351.62
100, 50.50, 52.36, 53.08, 50.72, 69.10, 52.67, 4713.61
