size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 131.77
0.02, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 148.30
0.03, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 131.85
0.04, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 127.98
0.05, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 142.48
0.06, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 127.37
0.07, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 125.83
0.08, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 130.47
0.09, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 126.94
0.1, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 128.03
0.2, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 124.09
0.3, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 130.48
0.4, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 127.06
0.5, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 125.23
0.6, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 125.27
0.7, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 127.55
0.8, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 123.77
0.9, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 124.70
1, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 124.88
5, 51.00, 51.38, 56.57, 54.69, 69.84, 53.80, 143.95
10, 51.39, 52.08, 47.86, 45.01, 68.88, 49.83, 145.78
15, 50.82, 51.05, 65.75, 64.43, 72.97, 57.42, 156.18
20, 50.98, 51.63, 47.73, 45.69, 69.42, 49.55, 164.48
25, 50.18, 50.54, 65.91, 65.90, 74.20, 57.16, 170.80
30, 50.19, 51.02, 36.07, 35.38, 73.07, 42.21, 180.90
35, 50.92, 51.61, 46.08, 44.14, 69.68, 48.64, 194.97
40, 51.20, 51.25, 70.48, 68.49, 74.59, 59.30, 197.90
45, 51.82, 53.04, 40.71, 36.82, 69.80, 46.02, 207.78
50, 51.17, 63.26, 8.09, 4.80, 92.04, 14.32, 213.45
55, 51.44, 60.89, 10.97, 7.20, 89.32, 18.57, 234.66
60, 51.16, 59.55, 10.49, 7.28, 89.80, 17.81, 229.61
65, 50.98, 58.65, 10.22, 7.36, 90.08, 17.39, 241.79
70, 51.36, 57.91, 13.77, 10.23, 86.83, 22.22, 250.22
75, 51.67, 61.11, 12.04, 7.83, 88.31, 20.09, 260.37
80, 51.70, 61.13, 12.17, 7.91, 88.18, 20.28, 279.32
85, 51.67, 61.02, 12.12, 7.91, 88.24, 20.20, 280.32
90, 51.67, 61.02, 12.12, 7.91, 88.24, 20.20, 285.03
95, 51.85, 51.57, 77.42, 74.28, 77.63, 61.86, 301.51
100, 51.21, 64.91, 7.55, 4.17, 92.54, 13.52, 300.23
