size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.78, 0.00, 0.00, 0.00, 100.00, 0.00, 0.44
0.02, 48.78, 0.00, 0.00, 0.00, 100.00, 0.00, 0.96
0.03, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 1.38
0.04, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 2.05
0.05, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 2.59
0.06, 48.78, 0.00, 0.00, 0.00, 100.00, 0.00, 2.93
0.07, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 3.68
0.08, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 4.36
0.09, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 4.59
0.1, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 5.46
0.2, 48.78, 0.00, 0.00, 0.00, 100.00, 0.00, 55.45
0.3, 48.78, 0.00, 0.00, 0.00, 100.00, 0.00, 149.28
0.4, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 164.46
0.5, 48.78, 48.98, 46.50, 47.52, 71.56, 47.66, 311.46
0.6, 48.78, 48.98, 46.50, 47.52, 71.56, 47.66, 315.99
0.7, 48.78, 48.91, 60.03, 61.07, 72.99, 53.86, 339.52
0.8, 48.78, 49.18, 49.40, 50.22, 71.29, 49.24, 326.33
0.9, 48.78, 49.08, 53.70, 54.61, 71.60, 51.24, 331.37
1, 48.78, 48.88, 42.63, 43.73, 72.14, 45.49, 348.15
5, 48.78, 49.23, 58.37, 59.12, 72.30, 53.36, 2522.78
10, 48.78, 49.46, 45.62, 46.15, 71.33, 47.41, 4380.60
15, 48.78, 48.80, 39.55, 40.70, 72.87, 43.64, 5435.59
20, 48.78, 48.94, 40.57, 41.60, 72.54, 44.31, 6842.23
25, 48.78, 49.23, 40.49, 41.24, 72.40, 44.38, 8553.86
30, 48.78, 49.24, 35.67, 36.37, 73.90, 41.32, 10517.91
35, 48.78, 48.81, 37.18, 38.30, 73.58, 42.16, 12777.18
40, 48.78, 48.94, 35.40, 36.38, 74.14, 41.04, 15301.52
45, 48.78, 48.66, 38.45, 39.72, 73.26, 42.91, 17749.56
50, 48.78, 48.36, 34.70, 36.21, 74.66, 40.36, 20577.32
55, 48.78, 48.09, 36.44, 38.23, 74.17, 41.41, 23131.57
60, 48.78, 48.32, 35.08, 36.63, 74.54, 40.60, 24558.62
65, 48.78, 48.33, 35.38, 36.92, 74.43, 40.80, 26588.83
70, 48.78, 47.96, 34.98, 36.86, 74.74, 40.41, 28984.76
75, 48.78, 47.60, 34.26, 36.45, 75.17, 39.79, 30709.77
80, 48.78, 47.75, 34.91, 36.98, 74.86, 40.28, 32621.45
85, 48.78, 47.83, 35.40, 37.41, 74.65, 40.64, 34200.68
90, 48.78, 47.64, 33.93, 36.08, 75.28, 39.58, 35700.91
95, 48.78, 47.79, 34.36, 36.39, 75.05, 39.93, 37627.53
100, 48.78, 47.62, 33.75, 35.92, 75.36, 39.46, 38727.50
