size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 31.28
0.02, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.66
0.03, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.84
0.04, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.62
0.05, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.57
0.06, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.64
0.07, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 31.73
0.08, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.96
0.09, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.62
0.1, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.76
0.2, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.57
0.3, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.66
0.4, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.54
0.5, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 36.32
0.6, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 32.72
0.7, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 32.02
0.8, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 31.34
0.9, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 31.31
1, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 30.64
5, 49.67, 49.24, 84.45, 83.82, 85.25, 62.16, 31.51
10, 50.91, 49.94, 42.57, 41.07, 70.61, 45.91, 33.65
15, 50.57, 49.51, 39.26, 38.54, 71.93, 43.74, 34.96
20, 50.24, 48.47, 23.03, 23.57, 80.50, 31.18, 38.08
25, 49.38, 48.22, 43.54, 45.00, 72.20, 45.71, 39.43
30, 49.76, 48.54, 40.33, 41.16, 72.49, 44.01, 41.11
35, 51.14, 50.27, 36.54, 34.80, 72.37, 42.27, 46.75
40, 49.81, 48.99, 56.66, 56.78, 71.43, 52.50, 45.54
45, 51.33, 50.49, 40.04, 37.79, 70.88, 44.61, 46.41
50, 49.38, 48.17, 42.27, 43.78, 72.45, 44.98, 47.53
55, 50.00, 49.03, 49.17, 49.20, 70.74, 49.05, 49.11
60, 49.19, 48.07, 44.90, 46.68, 72.22, 46.38, 51.48
65, 50.10, 48.94, 40.43, 40.60, 72.09, 44.23, 52.24
70, 51.10, 50.21, 34.11, 32.55, 73.49, 40.58, 53.77
75, 50.14, 48.70, 30.90, 31.34, 75.87, 37.76, 54.82
80, 50.19, 48.35, 22.74, 23.39, 80.72, 30.89, 55.40
85, 49.81, 48.70, 43.54, 44.15, 71.68, 45.92, 59.45
90, 49.67, 48.59, 45.29, 46.12, 71.56, 46.83, 63.02
95, 50.95, 50.00, 48.20, 46.40, 69.54, 49.03, 64.56
100, 48.38, 44.60, 21.67, 25.91, 82.50, 29.13, 65.02
