size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 115.75
0.02, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 78.10
0.03, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 87.45
0.04, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 86.15
0.05, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 84.69
0.06, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 78.82
0.07, 49.26, 0.00, 0.00, 0.00, 100.00, 0.00, 76.53
0.08, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 78.50
0.09, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 78.57
0.1, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 84.86
0.2, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 102.17
0.3, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 81.23
0.4, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 79.14
0.5, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 80.86
0.6, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 79.81
0.7, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 93.39
0.8, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 78.92
0.9, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 78.88
1, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 78.12
5, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 86.90
10, 50.54, 51.06, 60.81, 60.05, 71.70, 55.46, 92.64
15, 50.54, 50.75, 85.01, 84.97, 86.28, 63.51, 96.38
20, 50.04, 51.37, 29.06, 28.34, 76.39, 37.07, 100.65
25, 50.99, 51.00, 87.04, 86.15, 87.12, 64.27, 105.89
30, 50.43, 52.98, 20.43, 18.68, 81.73, 29.45, 111.25
35, 50.29, 50.64, 80.23, 80.55, 82.94, 62.04, 116.23
40, 50.34, 50.98, 55.20, 54.67, 70.68, 52.95, 117.54
45, 49.64, 50.23, 82.40, 84.10, 85.92, 62.37, 120.40
50, 49.84, 50.96, 30.52, 30.25, 75.78, 38.13, 126.68
55, 49.51, 50.17, 70.15, 71.75, 77.72, 58.45, 129.00
60, 49.51, 50.37, 33.04, 33.53, 74.89, 39.86, 131.54
65, 49.06, 49.88, 80.72, 83.55, 85.75, 61.61, 137.06
70, 50.54, 51.24, 52.10, 51.07, 70.02, 51.62, 142.37
75, 49.82, 50.57, 48.92, 49.25, 70.96, 49.68, 143.91
80, 50.00, 51.44, 26.05, 25.33, 78.17, 34.54, 147.57
85, 48.99, 49.78, 61.21, 63.60, 74.49, 54.86, 150.74
90, 48.86, 49.52, 40.69, 42.73, 73.10, 44.62, 155.92
95, 49.28, 50.03, 37.64, 38.72, 73.41, 42.91, 158.31
100, 49.57, 51.05, 15.04, 14.85, 86.25, 23.20, 165.38
