size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 204.23
0.02, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 205.80
0.03, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 200.18
0.04, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 164.40
0.05, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 146.85
0.06, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 119.81
0.07, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 130.61
0.08, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 115.98
0.09, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 124.58
0.1, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 106.64
0.2, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 118.01
0.3, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 140.17
0.4, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 137.92
0.5, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 168.80
0.6, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 150.23
0.7, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 116.75
0.8, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 110.11
0.9, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 154.63
1, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 133.79
5, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 117.23
10, 48.27, 48.89, 44.39, 47.74, 73.29, 46.48, 115.87
15, 50.46, 50.64, 89.84, 90.05, 90.62, 64.73, 162.54
20, 48.72, 49.23, 36.65, 38.87, 74.33, 41.97, 106.98
25, 49.48, 50.12, 72.46, 74.16, 79.11, 59.21, 107.69
30, 49.65, 50.53, 33.35, 33.57, 74.63, 40.13, 115.49
35, 49.99, 50.45, 76.77, 77.56, 80.96, 60.84, 118.81
40, 48.54, 49.17, 44.52, 47.33, 72.92, 46.68, 125.63
45, 49.94, 50.35, 90.50, 91.76, 92.26, 64.66, 123.64
50, 49.30, 50.00, 37.09, 38.14, 73.57, 42.54, 128.21
55, 50.23, 50.52, 90.32, 91.00, 91.51, 64.75, 134.97
60, 48.41, 48.94, 40.78, 43.76, 73.63, 44.44, 136.55
65, 49.92, 50.34, 90.59, 91.90, 92.38, 64.67, 139.96
70, 49.99, 50.74, 46.50, 46.43, 70.83, 48.48, 144.13
75, 49.97, 50.35, 95.64, 97.01, 97.11, 65.92, 154.31
80, 49.36, 50.11, 31.02, 31.76, 75.95, 38.27, 150.92
85, 49.30, 50.00, 84.51, 86.92, 88.29, 62.78, 156.90
90, 49.72, 50.45, 46.68, 47.15, 71.18, 48.44, 160.07
95, 50.06, 50.48, 78.05, 78.73, 81.74, 61.26, 164.01
100, 48.78, 49.20, 31.28, 33.21, 76.32, 38.20, 167.63
