size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 52.00, 52.00, 100.00, 100.00, 100.00, 68.38, 0.77
0.02, 52.21, 52.21, 100.00, 100.00, 100.00, 68.56, 0.83
0.03, 52.21, 52.21, 100.00, 100.00, 100.00, 68.56, 1.03
0.04, 51.11, 52.39, 58.81, 56.47, 69.90, 55.37, 1.61
0.05, 51.11, 52.23, 53.22, 50.99, 69.20, 52.67, 1.82
0.06, 51.11, 48.47, 13.26, 13.98, 87.86, 20.79, 2.01
0.07, 51.11, 50.34, 39.60, 39.28, 72.05, 44.28, 2.13
0.08, 51.11, 52.50, 24.49, 22.69, 78.84, 33.36, 2.44
0.09, 51.11, 52.50, 24.49, 22.69, 78.84, 33.36, 2.49
0.1, 51.11, 53.25, 34.32, 31.45, 72.82, 41.69, 3.58
0.2, 51.11, 50.12, 86.34, 86.29, 87.36, 63.37, 4.91
0.3, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 11.17
0.4, 51.11, 50.12, 90.53, 90.49, 90.98, 64.48, 9.23
0.5, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 11.52
0.6, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 14.39
0.7, 51.11, 51.01, 97.80, 97.71, 97.73, 67.00, 21.67
0.8, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 19.46
0.9, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 32.10
1, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 23.69
5, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 135.38
10, 51.11, 52.35, 53.00, 50.65, 69.10, 52.62, 349.65
15, 51.11, 51.11, 99.16, 99.13, 99.13, 67.41, 540.22
20, 51.11, 52.15, 59.25, 57.16, 70.19, 55.43, 515.48
25, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 692.77
30, 51.11, 52.98, 52.86, 49.88, 68.63, 52.87, 974.09
35, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 1329.91
40, 51.11, 52.44, 54.89, 52.46, 69.19, 53.59, 1811.86
45, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 1644.06
50, 51.11, 52.47, 51.50, 49.03, 68.97, 51.93, 2321.24
55, 51.11, 51.02, 93.44, 93.18, 93.41, 65.96, 2556.97
60, 51.11, 53.75, 53.39, 49.64, 68.09, 53.52, 2721.80
65, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 2812.11
70, 51.11, 53.75, 53.39, 49.64, 68.09, 53.52, 2884.22
75, 51.11, 51.10, 99.91, 99.91, 99.91, 67.58, 3408.90
80, 51.11, 53.72, 52.78, 49.05, 68.09, 53.19, 3656.68
85, 51.11, 51.09, 99.38, 99.36, 99.36, 67.44, 4054.24
90, 51.11, 53.72, 52.78, 49.05, 68.09, 53.19, 4056.91
95, 51.11, 51.02, 93.44, 93.18, 93.41, 65.96, 4371.85
100, 51.11, 53.72, 52.78, 49.05, 68.09, 53.19, 4937.13
