size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.58, 0.00, 0.00, 0.00, 100.00, 0.00, 31.24
0.02, 49.58, 0.00, 0.00, 0.00, 100.00, 0.00, 31.14
0.03, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 31.49
0.04, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 33.03
0.05, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 59.49
0.06, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 68.12
0.07, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 57.44
0.08, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 37.27
0.09, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 43.30
0.1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 33.66
0.2, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 32.03
0.3, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 31.99
0.4, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 31.60
0.5, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 32.56
0.6, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 32.26
0.7, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 50.20
0.8, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 65.77
0.9, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 49.38
1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 47.38
5, 50.52, 50.78, 60.97, 60.11, 71.67, 55.36, 36.95
10, 50.38, 51.00, 40.52, 39.60, 71.45, 45.11, 47.25
15, 51.27, 51.76, 49.49, 46.91, 68.94, 50.55, 38.28
20, 49.48, 49.88, 39.03, 39.89, 72.86, 43.74, 41.72
25, 51.55, 52.54, 40.52, 37.23, 70.17, 45.71, 42.19
30, 49.72, 50.20, 35.48, 35.80, 73.79, 41.53, 44.76
35, 51.79, 52.57, 44.82, 41.12, 68.82, 48.34, 44.16
40, 49.62, 50.05, 51.45, 52.23, 71.31, 50.69, 45.96
45, 51.46, 51.82, 53.03, 50.14, 68.70, 52.37, 47.71
50, 50.94, 51.62, 43.14, 41.12, 70.17, 46.95, 47.63
55, 50.52, 51.21, 39.59, 38.37, 71.56, 44.61, 50.75
60, 50.05, 50.68, 35.01, 34.66, 73.65, 41.37, 51.70
65, 51.51, 52.41, 41.64, 38.46, 69.89, 46.36, 53.94
70, 50.09, 51.12, 23.34, 22.70, 79.95, 32.01, 54.55
75, 50.38, 51.13, 35.85, 34.85, 73.00, 42.10, 55.66
80, 50.85, 51.65, 39.50, 37.61, 71.24, 44.71, 56.57
85, 50.56, 51.20, 41.92, 40.65, 70.89, 46.05, 59.55
90, 50.47, 51.33, 34.27, 33.05, 73.57, 41.05, 59.75
95, 50.19, 50.81, 38.28, 37.70, 72.32, 43.61, 61.77
100, 50.14, 50.80, 35.76, 35.23, 73.27, 41.92, 62.17
