size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 308.74
0.02, 50.77, 0.00, 0.00, 0.00, 100.00, 0.00, 284.95
0.03, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 290.03
0.04, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 300.01
0.05, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 287.57
0.06, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 284.60
0.07, 50.77, 0.00, 0.00, 0.00, 100.00, 0.00, 328.89
0.08, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 288.67
0.09, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 293.34
0.1, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 323.30
0.2, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 296.56
0.3, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 292.74
0.4, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 298.33
0.5, 50.77, 0.00, 0.00, 0.00, 100.00, 0.00, 298.54
0.6, 50.77, 0.00, 0.00, 0.00, 100.00, 0.00, 299.47
0.7, 49.50, 48.99, 62.51, 63.11, 73.40, 54.88, 306.20
0.8, 49.33, 48.68, 54.08, 55.28, 71.86, 51.19, 307.62
0.9, 49.64, 48.89, 50.76, 51.45, 71.21, 49.76, 325.50
1, 49.63, 48.85, 49.16, 49.91, 71.24, 48.95, 315.61
5, 48.91, 48.75, 73.51, 74.94, 79.48, 58.57, 523.66
10, 49.74, 48.11, 26.72, 27.94, 78.43, 34.31, 767.35
15, 49.82, 48.34, 28.09, 29.11, 77.57, 35.49, 974.19
20, 49.71, 47.67, 22.08, 23.50, 81.38, 30.14, 1180.38
25, 49.41, 47.15, 22.97, 24.97, 80.97, 30.85, 1371.18
30, 49.79, 47.03, 15.77, 17.22, 85.97, 23.58, 1580.57
35, 49.86, 47.44, 17.17, 18.45, 84.86, 25.18, 1738.54
40, 49.84, 46.79, 13.89, 15.31, 87.46, 21.39, 1923.84
45, 49.67, 47.53, 21.61, 23.12, 81.73, 29.67, 2134.07
50, 49.70, 46.55, 14.69, 16.36, 86.86, 22.30, 2308.29
55, 49.79, 47.43, 18.37, 19.74, 83.98, 26.45, 2544.16
60, 49.62, 46.63, 16.18, 17.96, 85.72, 23.99, 2650.46
65, 49.91, 47.68, 18.04, 19.19, 84.18, 26.13, 2856.30
70, 49.70, 46.76, 15.71, 17.34, 86.06, 23.48, 3089.49
75, 49.68, 46.05, 12.94, 14.69, 88.29, 20.17, 3199.63
80, 49.62, 46.23, 14.38, 16.21, 87.14, 21.90, 3396.23
85, 49.75, 46.32, 13.08, 14.69, 88.16, 20.36, 3568.04
90, 49.87, 47.03, 14.49, 15.82, 86.96, 22.12, 3802.19
95, 49.70, 46.93, 16.66, 18.26, 85.32, 24.55, 3972.23
100, 49.41, 46.14, 16.61, 18.80, 85.48, 24.39, 4148.29
