size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 0.93
0.02, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 0.95
0.03, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 1.39
0.04, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 1.89
0.05, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 2.29
0.06, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 2.89
0.07, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 3.53
0.08, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 4.09
0.09, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 4.53
0.1, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 5.24
0.2, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 51.18
0.3, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 144.87
0.4, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 157.37
0.5, 49.60, 50.22, 37.97, 37.76, 72.62, 43.19, 294.26
0.6, 49.60, 50.22, 37.97, 37.76, 72.62, 43.19, 301.26
0.7, 49.60, 50.09, 47.29, 47.20, 70.75, 48.60, 303.97
0.8, 49.60, 50.09, 47.29, 47.20, 70.75, 48.60, 310.23
0.9, 49.60, 50.09, 39.97, 39.88, 72.07, 44.41, 316.55
1, 49.60, 50.09, 39.97, 39.88, 72.07, 44.41, 320.84
5, 49.60, 49.32, 47.09, 47.77, 71.29, 48.13, 2523.94
10, 49.60, 49.34, 38.86, 39.49, 72.78, 43.43, 3812.31
15, 49.60, 49.40, 36.92, 37.48, 73.37, 42.21, 4846.61
20, 49.60, 49.46, 37.83, 38.34, 73.04, 42.82, 6725.15
25, 49.60, 48.79, 35.73, 36.85, 74.09, 41.20, 8158.06
30, 49.60, 48.67, 36.30, 37.54, 73.94, 41.54, 10602.75
35, 49.60, 48.39, 35.96, 37.46, 74.19, 41.21, 12327.74
40, 49.60, 48.14, 32.26, 33.91, 75.75, 38.58, 14598.21
45, 49.60, 48.28, 35.28, 36.87, 74.48, 40.72, 16170.38
50, 49.60, 48.03, 33.86, 35.65, 75.13, 39.67, 18434.37
55, 49.60, 48.49, 37.25, 38.67, 73.71, 42.08, 20216.64
60, 49.60, 48.02, 37.31, 39.18, 73.93, 41.94, 21681.86
65, 49.60, 48.10, 35.89, 37.66, 74.35, 41.06, 23365.60
70, 49.60, 47.93, 34.70, 36.60, 74.86, 40.21, 24427.18
75, 49.60, 47.86, 33.64, 35.58, 75.30, 39.46, 26611.93
80, 49.60, 47.43, 33.11, 35.43, 75.70, 38.94, 28264.05
85, 49.60, 47.51, 33.20, 35.45, 75.62, 39.04, 30059.97
90, 49.60, 47.71, 34.61, 36.71, 74.99, 40.07, 31268.00
95, 49.60, 47.74, 34.60, 36.67, 74.98, 40.07, 33266.68
100, 49.60, 47.74, 34.62, 36.70, 74.97, 40.09, 33748.55
