size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.14
0.02, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.29
0.03, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.31
0.04, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.36
0.05, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.42
0.06, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.53
0.07, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.57
0.08, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.61
0.09, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.65
0.1, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.80
0.2, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 1.35
0.3, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 1.97
0.4, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 2.69
0.5, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 3.52
0.6, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 4.47
0.7, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 5.35
0.8, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 6.37
0.9, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 7.24
1, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 8.40
5, 47.91, 49.28, 60.99, 61.67, 72.97, 54.46, 403.86
10, 47.91, 48.84, 46.04, 47.19, 71.68, 47.35, 489.92
15, 47.91, 48.52, 35.64, 37.02, 74.24, 41.05, 801.17
20, 47.91, 48.03, 29.01, 30.66, 77.33, 36.13, 1098.28
25, 47.91, 47.87, 32.28, 34.17, 75.85, 38.51, 1652.35
30, 47.91, 46.35, 29.50, 32.64, 77.68, 36.01, 1959.44
35, 47.91, 47.78, 45.84, 48.05, 72.40, 46.74, 2770.86
40, 47.91, 45.88, 33.07, 36.82, 76.39, 38.39, 3487.51
45, 47.91, 46.81, 40.69, 43.81, 73.73, 43.49, 3688.48
50, 47.91, 46.78, 42.48, 45.65, 73.44, 44.48, 3772.65
55, 47.91, 46.68, 43.17, 46.46, 73.40, 44.81, 4176.73
60, 47.91, 46.60, 43.37, 46.74, 73.43, 44.87, 4158.99
65, 47.91, 47.02, 46.04, 49.02, 72.90, 46.47, 4329.65
70, 47.91, 46.69, 37.72, 40.88, 74.50, 41.68, 4619.32
75, 47.91, 46.44, 39.41, 42.86, 74.22, 42.59, 4622.51
80, 47.91, 45.73, 35.54, 39.55, 75.62, 39.95, 4857.81
85, 47.91, 46.12, 36.53, 40.21, 75.13, 40.72, 4906.12
90, 47.91, 46.35, 34.55, 37.93, 75.64, 39.54, 5049.95
95, 47.91, 46.08, 37.23, 40.97, 74.96, 41.13, 5297.84
100, 47.91, 45.58, 37.23, 41.46, 75.23, 40.93, 5288.65
