size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.28
0.02, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.74
0.03, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.91
0.04, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 1.06
0.05, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 1.26
0.06, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 1.32
0.07, 50.74, 0.00, 0.00, 0.00, 100.00, 0.00, 1.54
0.08, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 1.71
0.09, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 1.84
0.1, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 1.98
0.2, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 3.90
0.3, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 6.05
0.4, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 8.61
0.5, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 69.03
0.6, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 71.30
0.7, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 75.28
0.8, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 76.02
0.9, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 80.42
1, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 208.52
5, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 609.87
10, 50.74, 51.75, 64.04, 62.41, 72.03, 57.20, 1550.76
15, 50.74, 50.75, 98.19, 98.13, 98.15, 66.87, 2768.88
20, 50.74, 51.59, 53.16, 51.58, 69.67, 52.31, 4850.24
25, 50.74, 50.79, 82.40, 81.93, 83.80, 62.80, 6046.74
30, 50.74, 50.06, 54.09, 54.03, 70.90, 51.95, 6481.71
35, 50.74, 50.72, 67.14, 66.50, 74.18, 57.74, 6951.44
40, 50.74, 50.80, 52.06, 51.26, 70.19, 51.37, 7100.40
45, 50.74, 50.03, 65.15, 65.12, 73.86, 56.55, 7420.52
50, 50.74, 49.10, 48.21, 49.11, 71.37, 48.60, 8092.07
55, 50.74, 49.71, 61.21, 61.48, 72.70, 54.82, 8499.16
60, 50.74, 49.32, 48.08, 48.76, 71.23, 48.64, 9290.99
65, 50.74, 50.07, 65.86, 65.80, 74.13, 56.84, 9905.35
70, 50.74, 48.99, 48.08, 49.09, 71.46, 48.48, 10318.74
75, 50.74, 49.80, 61.03, 61.22, 72.57, 54.80, 11027.17
80, 50.74, 49.28, 45.47, 46.18, 71.46, 47.25, 11697.40
85, 50.74, 49.47, 63.60, 64.09, 73.71, 55.60, 12422.78
90, 50.74, 48.60, 47.50, 48.90, 71.75, 47.99, 13209.47
95, 50.74, 48.63, 60.24, 61.55, 73.27, 53.76, 14458.35
100, 50.74, 48.17, 49.58, 51.41, 72.01, 48.82, 14818.69
