size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.38, 48.89, 75.48, 76.30, 80.14, 59.29, 1.04
0.02, 49.38, 48.49, 57.82, 59.29, 72.76, 52.69, 1.68
0.03, 49.38, 48.60, 45.89, 47.28, 71.86, 47.16, 2.32
0.04, 49.38, 48.59, 68.06, 69.28, 76.29, 56.65, 3.15
0.05, 49.38, 48.56, 71.21, 72.37, 77.89, 57.70, 3.89
0.06, 49.38, 49.16, 16.49, 16.96, 85.21, 24.66, 4.13
0.07, 49.38, 49.17, 16.59, 17.05, 85.14, 24.77, 5.17
0.08, 49.38, 51.03, 43.67, 42.66, 70.66, 47.01, 5.43
0.09, 49.38, 48.72, 76.97, 77.87, 81.20, 59.62, 6.36
0.1, 49.38, 48.47, 69.22, 70.51, 76.94, 56.97, 6.73
0.2, 49.38, 48.57, 70.66, 71.83, 77.60, 57.52, 13.11
0.3, 49.38, 48.77, 77.98, 78.82, 81.83, 59.96, 19.62
0.4, 49.38, 49.05, 85.25, 85.72, 86.98, 62.23, 25.80
0.5, 49.38, 46.75, 21.45, 23.72, 82.06, 29.36, 31.79
0.6, 49.38, 49.03, 46.85, 47.82, 71.49, 47.87, 48.35
0.7, 49.38, 49.03, 46.89, 47.85, 71.49, 47.89, 43.41
0.8, 49.38, 48.41, 63.56, 65.02, 74.54, 54.91, 49.77
0.9, 49.38, 48.20, 60.96, 62.67, 73.83, 53.79, 56.08
1, 49.40, 48.69, 43.71, 45.00, 72.07, 46.01, 62.05
5, 49.38, 48.33, 66.54, 68.01, 75.79, 55.94, 336.09
10, 49.38, 48.02, 33.29, 35.07, 75.37, 39.27, 831.00
15, 49.38, 47.87, 29.12, 30.90, 77.33, 36.16, 1505.90
20, 49.38, 48.29, 3.53, 3.78, 96.54, 6.57, 2169.18
25, 49.38, 51.46, 2.65, 2.50, 97.38, 5.03, 2886.47
30, 49.38, 0.00, 0.00, 0.00, 100.00, 0.00, 3555.87
35, 49.38, 50.84, 6.43, 6.23, 93.77, 11.40, 4213.02
40, 49.38, 52.24, 3.35, 3.07, 96.70, 6.28, 4940.02
45, 49.38, 48.67, 5.48, 5.77, 94.69, 9.84, 5459.21
50, 49.38, 48.64, 5.60, 5.89, 94.59, 10.02, 6138.01
55, 49.38, 51.53, 24.78, 23.66, 78.85, 33.42, 6870.03
60, 49.38, 51.38, 23.32, 22.35, 79.87, 32.04, 7469.09
65, 49.38, 51.39, 23.38, 22.40, 79.83, 32.10, 8132.12
70, 49.38, 50.85, 0.37, 0.36, 99.63, 0.74, 8958.16
75, 49.38, 0.00, 0.00, 0.00, 100.00, 0.00, 9642.51
80, 49.38, 48.34, 2.19, 2.33, 97.84, 4.17, 10282.70
85, 49.38, 51.55, 27.24, 26.03, 77.27, 35.60, 10938.09
90, 49.38, 51.39, 28.24, 27.13, 76.72, 36.40, 11473.34
95, 49.38, 53.42, 0.97, 0.85, 99.03, 1.91, 12132.64
100, 49.38, 50.52, 1.84, 1.80, 98.18, 3.54, 13083.21
