size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 294.74
0.02, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 305.32
0.03, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 290.83
0.04, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 289.84
0.05, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 356.03
0.06, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 291.00
0.07, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 288.95
0.08, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 293.43
0.09, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 294.94
0.1, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 291.96
0.2, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 306.48
0.3, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 292.56
0.4, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 292.69
0.5, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 293.38
0.6, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 292.53
0.7, 49.71, 48.85, 65.91, 65.71, 74.03, 56.06, 316.45
0.8, 49.96, 48.81, 53.10, 53.03, 70.79, 50.82, 307.84
0.9, 50.04, 48.88, 52.71, 52.50, 70.66, 50.67, 309.30
1, 50.34, 49.15, 51.82, 51.06, 70.20, 50.40, 334.08
5, 49.29, 48.80, 80.71, 80.64, 82.92, 60.78, 518.23
10, 50.66, 48.90, 25.57, 25.45, 78.66, 33.53, 770.23
15, 50.10, 48.47, 36.66, 37.11, 73.41, 41.70, 977.17
20, 50.44, 48.27, 22.46, 22.92, 80.86, 30.61, 1171.98
25, 50.11, 48.37, 33.78, 34.33, 74.59, 39.73, 1378.68
30, 50.68, 48.67, 20.19, 20.28, 82.35, 28.50, 1573.14
35, 50.41, 48.25, 23.12, 23.61, 80.42, 31.22, 1726.45
40, 50.32, 47.83, 20.24, 21.02, 82.49, 28.40, 1943.07
45, 49.90, 47.75, 28.63, 29.83, 77.36, 35.75, 2135.66
50, 50.14, 47.74, 23.41, 24.41, 80.38, 31.37, 2320.91
55, 50.18, 48.03, 26.04, 26.82, 78.68, 33.72, 2485.67
60, 50.28, 47.92, 22.21, 22.98, 81.12, 30.30, 2631.17
65, 50.00, 47.50, 23.84, 25.10, 80.19, 31.70, 2816.25
70, 50.15, 47.63, 22.08, 23.12, 81.28, 30.13, 3013.83
75, 50.13, 46.92, 17.03, 18.34, 84.97, 24.95, 3218.61
80, 49.76, 46.17, 18.14, 20.14, 84.30, 26.01, 3363.70
85, 49.89, 46.56, 18.56, 20.29, 83.93, 26.50, 3582.63
90, 50.01, 46.78, 18.04, 19.55, 84.26, 26.00, 3883.05
95, 50.15, 47.23, 18.69, 19.89, 83.71, 26.74, 3987.83
100, 49.77, 46.52, 19.96, 21.85, 82.97, 27.89, 4233.76
