size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 1.23
0.02, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 1.33
0.03, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 1.60
0.04, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 2.05
0.05, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 2.26
0.06, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 2.69
0.07, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 2.83
0.08, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 3.11
0.09, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 3.76
0.1, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 3.96
0.2, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 9.30
0.3, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 70.56
0.4, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 76.82
0.5, 50.19, 0.00, 0.00, 0.00, 100.00, 0.00, 80.83
0.6, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 208.30
0.7, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 217.23
0.8, 50.19, 0.00, 0.00, 0.00, 100.00, 0.00, 222.42
0.9, 50.19, 51.42, 31.88, 30.66, 74.70, 39.31, 422.00
1, 50.19, 51.42, 31.88, 30.66, 74.70, 39.31, 425.79
5, 50.19, 49.08, 30.66, 31.44, 76.14, 37.69, 1295.30
10, 50.19, 51.15, 44.57, 43.44, 70.42, 47.59, 2908.24
15, 50.19, 50.41, 42.15, 41.74, 71.34, 45.86, 4966.10
20, 50.19, 50.93, 39.40, 38.52, 71.80, 44.38, 6324.42
25, 50.19, 51.12, 42.12, 41.04, 70.95, 46.14, 7345.77
30, 50.19, 51.34, 41.91, 40.61, 70.88, 46.10, 7842.63
35, 50.19, 51.05, 40.66, 39.64, 71.37, 45.22, 8208.05
40, 50.19, 50.93, 44.55, 43.63, 70.56, 47.48, 9534.22
45, 50.19, 50.50, 44.47, 43.98, 70.84, 47.24, 10748.95
50, 50.19, 50.55, 43.08, 42.55, 71.06, 46.47, 12104.54
55, 50.19, 50.08, 42.52, 42.45, 71.45, 45.94, 14053.69
60, 50.19, 49.79, 37.70, 37.90, 72.92, 42.86, 14628.99
65, 50.19, 49.92, 41.48, 41.56, 71.77, 45.26, 17003.44
70, 50.19, 49.92, 43.75, 43.82, 71.31, 46.58, 18377.67
75, 50.19, 49.94, 43.77, 43.83, 71.29, 46.60, 19635.27
80, 50.19, 50.01, 44.55, 44.53, 71.12, 47.07, 20879.64
85, 50.19, 49.87, 42.42, 42.54, 71.59, 45.79, 22041.15
90, 50.19, 49.53, 43.46, 43.92, 71.60, 46.24, 23018.46
95, 50.19, 49.53, 43.77, 44.24, 71.54, 46.43, 24576.02
100, 50.19, 49.30, 45.27, 45.96, 71.47, 47.15, 25299.97
