size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 0.30
0.02, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 0.82
0.03, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 0.92
0.04, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 1.05
0.05, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 1.25
0.06, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 1.35
0.07, 49.64, 0.00, 0.00, 0.00, 100.00, 0.00, 1.52
0.08, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 1.78
0.09, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 1.92
0.1, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 2.04
0.2, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 3.96
0.3, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 6.23
0.4, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 7.90
0.5, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 71.92
0.6, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 72.07
0.7, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 75.01
0.8, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 87.04
0.9, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 84.90
1, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 215.73
5, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 618.44
10, 49.64, 50.67, 61.36, 60.72, 71.97, 55.46, 1540.87
15, 49.64, 49.67, 94.72, 94.79, 94.94, 65.12, 3032.30
20, 49.64, 49.78, 72.14, 72.31, 77.49, 58.86, 4557.42
25, 49.64, 49.25, 80.97, 81.43, 83.63, 61.20, 5888.31
30, 49.64, 49.55, 57.35, 57.79, 71.82, 53.12, 6719.42
35, 49.64, 49.00, 71.46, 72.27, 77.70, 58.08, 7079.43
40, 49.64, 48.32, 51.85, 53.52, 72.00, 49.97, 7410.58
45, 49.64, 48.50, 69.30, 70.56, 76.95, 57.01, 7605.07
50, 49.64, 48.59, 56.00, 57.38, 72.31, 51.98, 7961.96
55, 49.64, 48.61, 70.87, 72.01, 77.68, 57.62, 8326.85
60, 49.64, 48.42, 58.57, 60.10, 72.99, 52.96, 8894.89
65, 49.64, 48.25, 71.42, 72.82, 78.23, 57.54, 9484.81
70, 49.64, 47.87, 55.23, 57.33, 72.74, 51.24, 10220.68
75, 49.64, 47.85, 68.35, 70.18, 76.99, 56.25, 10778.59
80, 49.64, 47.11, 55.82, 58.65, 73.43, 51.04, 11366.98
85, 49.64, 47.67, 70.69, 72.59, 78.28, 56.90, 12130.00
90, 49.64, 47.00, 54.73, 57.69, 73.33, 50.52, 12804.93
95, 49.64, 47.22, 69.57, 71.87, 78.05, 56.20, 13452.34
100, 49.64, 45.83, 49.82, 53.99, 73.71, 47.69, 14229.20
