size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 127.48
0.02, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 135.50
0.03, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 124.78
0.04, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 142.20
0.05, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 125.93
0.06, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 121.29
0.07, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 125.48
0.08, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 142.00
0.09, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 149.91
0.1, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 125.49
0.2, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 136.79
0.3, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 128.51
0.4, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 123.56
0.5, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 128.53
0.6, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 130.11
0.7, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 126.26
0.8, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 124.62
0.9, 50.08, 50.52, 55.29, 55.23, 71.06, 52.75, 128.57
1, 50.08, 50.52, 55.29, 55.23, 71.06, 52.75, 126.23
5, 50.31, 50.66, 61.51, 61.11, 72.22, 55.51, 135.52
10, 51.60, 51.45, 74.11, 71.35, 75.90, 60.68, 147.95
15, 51.08, 51.70, 47.49, 45.26, 69.32, 49.46, 154.24
20, 51.15, 52.53, 33.77, 31.13, 73.18, 41.06, 162.86
25, 50.47, 50.59, 83.08, 82.79, 84.50, 62.83, 173.03
30, 52.01, 51.43, 89.40, 86.14, 86.79, 65.25, 186.09
35, 51.38, 60.30, 10.86, 7.30, 89.43, 18.39, 189.58
40, 51.64, 52.12, 52.14, 48.86, 68.40, 52.08, 199.87
45, 51.20, 52.34, 37.67, 34.99, 71.48, 43.76, 206.44
50, 51.59, 63.77, 9.58, 5.56, 90.59, 16.64, 213.36
55, 51.58, 63.41, 9.72, 5.72, 90.46, 16.83, 224.52
60, 51.82, 60.09, 13.67, 9.26, 86.83, 22.24, 227.38
65, 51.43, 67.57, 7.34, 3.59, 92.73, 13.23, 236.38
70, 51.43, 67.57, 7.34, 3.59, 92.73, 13.23, 262.50
75, 51.93, 65.36, 10.22, 5.53, 89.95, 17.66, 277.05
80, 51.94, 65.47, 10.22, 5.50, 89.94, 17.66, 260.09
85, 51.89, 64.58, 10.46, 5.86, 89.73, 17.99, 281.66
90, 51.15, 61.64, 8.62, 5.47, 91.54, 15.11, 280.06
95, 51.16, 61.00, 9.10, 5.94, 91.09, 15.82, 287.15
100, 51.13, 60.38, 9.40, 6.29, 90.82, 16.24, 296.29
