size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 139.72
0.02, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 136.35
0.03, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 134.18
0.04, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 144.61
0.05, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 210.01
0.06, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 147.53
0.07, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 144.77
0.08, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 242.05
0.09, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 265.84
0.1, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 243.36
0.2, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 138.90
0.3, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 141.37
0.4, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 136.96
0.5, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 133.26
0.6, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 158.06
0.7, 50.21, 50.21, 100.00, 100.00, 100.00, 66.81, 138.54
0.8, 49.79, 0.00, 0.00, 0.00, 100.00, 0.00, 136.81
0.9, 49.79, 0.00, 0.00, 0.00, 100.00, 0.00, 133.22
1, 49.79, 0.00, 0.00, 0.00, 100.00, 0.00, 203.46
5, 50.38, 50.80, 37.28, 36.40, 72.52, 42.95, 147.56
10, 51.36, 51.50, 53.72, 51.01, 68.88, 52.54, 208.44
15, 51.38, 51.15, 70.19, 67.59, 73.87, 59.13, 314.25
20, 51.55, 52.03, 45.02, 41.86, 69.10, 48.22, 321.94
25, 50.75, 53.29, 15.40, 13.61, 85.69, 23.86, 294.79
30, 50.48, 50.60, 57.82, 56.93, 70.85, 53.92, 288.56
35, 49.62, 49.84, 55.65, 56.47, 71.80, 52.54, 205.92
40, 51.42, 62.32, 8.19, 5.00, 91.94, 14.46, 238.47
45, 51.46, 59.45, 10.44, 7.18, 89.84, 17.74, 227.12
50, 51.39, 62.91, 7.77, 4.62, 92.35, 13.81, 280.68
55, 51.61, 61.95, 9.37, 5.81, 90.81, 16.26, 290.50
60, 51.38, 59.34, 10.04, 6.94, 90.22, 17.15, 241.83
65, 51.62, 61.04, 10.07, 6.48, 90.16, 17.26, 286.19
70, 51.71, 60.98, 10.63, 6.86, 89.63, 18.08, 277.77
75, 51.10, 50.85, 77.37, 75.40, 78.72, 61.32, 276.69
80, 51.47, 59.34, 10.63, 7.35, 89.67, 18.01, 377.55
85, 51.38, 59.28, 10.10, 6.99, 90.18, 17.23, 458.51
90, 51.45, 59.53, 10.28, 7.05, 89.99, 17.51, 426.16
95, 51.06, 50.82, 77.56, 75.67, 78.93, 61.36, 575.78
100, 51.31, 50.91, 84.31, 81.96, 83.45, 63.44, 805.20
