size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.47, 48.47, 100.00, 100.00, 100.00, 65.25, 0.38
0.02, 49.20, 49.20, 100.00, 100.00, 100.00, 65.91, 0.50
0.03, 48.63, 48.63, 100.00, 100.00, 100.00, 65.39, 0.55
0.04, 48.63, 48.63, 100.00, 100.00, 100.00, 65.39, 0.64
0.05, 48.85, 48.85, 100.00, 100.00, 100.00, 65.59, 0.73
0.06, 48.45, 48.45, 100.00, 100.00, 100.00, 65.23, 0.96
0.07, 48.13, 48.13, 100.00, 100.00, 100.00, 64.94, 0.95
0.08, 48.13, 48.13, 100.00, 100.00, 100.00, 64.94, 1.08
0.09, 48.13, 48.13, 100.00, 100.00, 100.00, 64.94, 1.17
0.1, 48.13, 48.13, 100.00, 100.00, 100.00, 64.94, 1.51
0.2, 48.39, 49.21, 87.44, 87.78, 88.68, 62.93, 2.61
0.3, 48.39, 48.44, 88.31, 88.94, 89.70, 62.51, 3.36
0.4, 48.39, 48.62, 97.29, 97.44, 97.47, 64.80, 4.38
0.5, 48.39, 49.39, 54.78, 55.39, 71.50, 51.90, 5.79
0.6, 48.39, 49.01, 60.10, 61.04, 72.92, 53.94, 6.47
0.7, 48.39, 48.63, 92.56, 92.93, 93.23, 63.72, 7.49
0.8, 48.39, 48.88, 75.85, 76.66, 80.37, 59.40, 8.27
0.9, 48.39, 49.00, 80.87, 81.48, 83.69, 60.98, 9.32
1, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 10.40
5, 48.39, 48.66, 85.80, 86.44, 87.60, 62.05, 52.27
10, 48.39, 48.90, 36.43, 37.45, 73.79, 41.70, 104.05
15, 48.39, 48.82, 40.00, 41.14, 72.75, 43.92, 158.32
20, 48.39, 48.39, 40.68, 42.24, 72.82, 44.15, 211.95
25, 48.39, 48.59, 34.88, 36.17, 74.49, 40.56, 270.14
30, 48.39, 46.72, 5.51, 6.23, 94.70, 9.83, 341.25
35, 48.39, 44.96, 18.55, 21.80, 84.32, 26.22, 410.62
40, 48.39, 48.02, 10.53, 11.30, 90.18, 17.24, 498.11
45, 48.39, 48.90, 51.50, 52.60, 71.55, 50.11, 623.67
50, 48.39, 48.98, 37.00, 37.96, 73.55, 42.11, 672.52
55, 48.39, 48.98, 37.00, 37.96, 73.55, 42.11, 781.64
60, 48.39, 48.64, 36.33, 37.59, 73.94, 41.54, 847.02
65, 48.39, 47.99, 49.66, 51.67, 72.14, 48.76, 1025.70
70, 48.39, 49.50, 37.97, 38.45, 72.98, 42.93, 1104.77
75, 48.39, 47.99, 49.66, 51.67, 72.14, 48.76, 1354.73
80, 48.39, 48.98, 37.00, 37.96, 73.55, 42.11, 1469.73
85, 48.39, 48.64, 36.33, 37.59, 73.94, 41.54, 1346.93
90, 48.39, 47.96, 13.62, 14.61, 87.60, 21.18, 1471.54
95, 48.39, 48.64, 36.33, 37.59, 73.94, 41.54, 1633.73
100, 48.39, 48.64, 36.33, 37.59, 73.94, 41.54, 1731.42
