size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.24
0.02, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.39
0.03, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.43
0.04, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.46
0.05, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.54
0.06, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.66
0.07, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.63
0.08, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.65
0.09, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.68
0.1, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.80
0.2, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 1.60
0.3, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 2.21
0.4, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 2.87
0.5, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 3.72
0.6, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 4.44
0.7, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 5.41
0.8, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 6.33
0.9, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 9.41
1, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 9.65
5, 49.62, 50.32, 67.62, 67.34, 74.72, 57.65, 403.53
10, 49.62, 48.89, 41.79, 42.87, 72.30, 45.01, 524.24
15, 49.62, 49.83, 55.94, 56.10, 71.34, 52.66, 810.19
20, 49.62, 48.15, 34.66, 36.36, 74.77, 40.26, 1123.96
25, 49.62, 47.31, 17.57, 19.18, 84.63, 25.58, 1894.65
30, 49.62, 46.64, 32.29, 35.30, 76.36, 38.11, 2917.63
35, 49.62, 47.20, 32.76, 35.28, 75.93, 38.63, 2526.63
40, 49.62, 48.24, 31.15, 32.68, 76.21, 37.81, 2941.74
45, 49.62, 47.45, 37.99, 40.42, 74.02, 42.14, 3318.91
50, 49.62, 47.51, 35.33, 37.64, 74.83, 40.47, 3526.12
55, 49.62, 48.92, 36.56, 37.57, 73.73, 41.80, 3449.69
60, 49.62, 48.21, 35.90, 37.56, 74.29, 41.11, 3514.92
65, 49.62, 48.99, 32.19, 33.08, 75.45, 38.81, 3785.46
70, 49.62, 48.37, 33.81, 35.28, 75.01, 39.75, 3900.62
75, 49.62, 47.72, 36.75, 38.90, 74.25, 41.47, 4133.59
80, 49.62, 47.70, 35.42, 37.56, 74.70, 40.61, 4211.72
85, 49.62, 48.75, 33.43, 34.55, 75.00, 39.61, 4382.84
90, 49.62, 48.29, 30.86, 32.34, 76.33, 37.61, 4825.71
95, 49.62, 48.89, 31.43, 32.40, 75.83, 38.22, 5604.34
100, 49.62, 47.45, 30.01, 32.20, 77.04, 36.72, 5551.72
