size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.42, 0.00, 0.00, 0.00, 100.00, 0.00, 0.15
0.02, 50.42, 0.00, 0.00, 0.00, 100.00, 0.00, 0.42
0.03, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.38
0.04, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.43
0.05, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.50
0.06, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.52
0.07, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.61
0.08, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.64
0.09, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.73
0.1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.77
0.2, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 1.36
0.3, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 1.99
0.4, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 2.73
0.5, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 3.57
0.6, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 4.35
0.7, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 5.24
0.8, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 6.15
0.9, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 7.36
1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 8.49
5, 50.42, 50.68, 59.29, 58.63, 71.38, 54.60, 379.25
10, 50.42, 50.74, 38.66, 37.96, 72.14, 43.83, 532.03
15, 50.42, 51.24, 46.22, 44.99, 70.12, 48.55, 805.61
20, 50.42, 51.24, 46.22, 44.99, 70.12, 48.55, 1237.77
25, 50.42, 51.88, 32.21, 30.59, 74.37, 39.70, 1719.95
30, 50.42, 50.33, 28.38, 28.12, 76.94, 36.25, 1944.81
35, 50.42, 50.22, 32.68, 32.49, 74.75, 39.55, 2738.90
40, 50.42, 49.64, 32.12, 32.43, 75.23, 38.95, 3295.49
45, 50.42, 52.55, 32.68, 30.47, 73.90, 40.25, 3626.79
50, 50.42, 51.40, 29.22, 28.08, 76.14, 37.22, 3690.36
55, 50.42, 51.20, 29.79, 28.79, 75.89, 37.62, 3880.51
60, 50.42, 49.53, 29.60, 29.99, 76.52, 37.01, 4885.36
65, 50.42, 49.62, 30.16, 30.48, 76.20, 37.47, 5016.79
70, 50.42, 50.08, 29.97, 29.91, 76.15, 37.45, 5054.54
75, 50.42, 49.03, 33.05, 33.92, 75.05, 39.44, 4984.82
80, 50.42, 47.25, 26.42, 28.62, 78.95, 33.85, 5049.49
85, 50.42, 47.21, 30.07, 32.46, 77.10, 36.69, 5397.71
90, 50.42, 47.46, 29.60, 31.76, 77.24, 36.41, 5220.52
95, 50.42, 47.33, 29.79, 32.07, 77.19, 36.51, 5253.82
100, 50.42, 46.72, 23.90, 26.38, 80.54, 31.58, 5512.27
