size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.45, 49.27, 75.36, 75.90, 79.80, 59.54, 1.25
0.02, 49.45, 48.97, 54.81, 55.83, 71.83, 51.67, 1.76
0.03, 49.45, 48.93, 72.47, 73.32, 78.32, 58.37, 2.33
0.04, 49.45, 49.27, 82.47, 82.89, 84.73, 61.64, 3.10
0.05, 49.45, 48.90, 62.26, 63.29, 73.69, 54.72, 3.57
0.06, 49.45, 49.84, 33.58, 33.72, 74.49, 40.08, 4.07
0.07, 49.45, 48.37, 16.79, 17.72, 85.08, 24.89, 4.98
0.08, 49.45, 49.05, 67.68, 68.51, 75.75, 56.83, 5.70
0.09, 49.45, 49.25, 76.11, 76.66, 80.29, 59.75, 6.47
0.1, 49.45, 48.81, 67.38, 68.42, 75.80, 56.56, 6.67
0.2, 49.45, 49.53, 84.76, 85.00, 86.35, 62.48, 13.23
0.3, 49.46, 49.53, 41.65, 42.11, 71.96, 45.20, 19.28
0.4, 49.45, 50.14, 54.18, 54.05, 70.85, 52.03, 25.90
0.5, 49.45, 49.53, 45.09, 45.56, 71.35, 47.16, 33.92
0.6, 49.45, 49.86, 42.01, 42.15, 71.69, 45.55, 38.01
0.7, 49.45, 49.86, 47.91, 48.05, 70.87, 48.81, 44.02
0.8, 49.45, 49.50, 44.49, 44.99, 71.45, 46.81, 50.03
0.9, 49.45, 49.53, 54.43, 54.90, 71.35, 51.82, 56.05
1, 49.45, 50.02, 46.98, 46.96, 70.83, 48.40, 63.22
5, 49.45, 48.74, 57.35, 58.58, 72.46, 52.65, 411.14
10, 49.45, 48.36, 42.98, 44.59, 72.38, 45.47, 931.20
15, 49.45, 48.24, 34.60, 36.22, 74.76, 40.25, 1653.33
20, 49.45, 48.41, 31.58, 32.97, 75.95, 38.18, 2495.17
25, 49.45, 48.47, 44.12, 45.63, 72.15, 46.14, 2891.87
30, 49.45, 33.33, 0.16, 0.32, 99.84, 0.32, 3517.71
35, 49.45, 48.38, 37.10, 38.62, 73.81, 41.94, 4219.82
40, 49.45, 49.69, 19.85, 20.04, 82.62, 28.32, 4955.73
45, 49.45, 48.21, 11.74, 12.50, 89.14, 18.85, 5689.53
50, 49.45, 49.88, 25.70, 25.79, 78.65, 33.87, 6313.01
55, 49.45, 49.86, 24.92, 25.02, 79.14, 33.19, 7252.34
60, 49.45, 49.88, 22.93, 23.01, 80.44, 31.37, 8067.98
65, 49.45, 50.13, 23.89, 23.79, 79.75, 32.31, 8653.74
70, 49.45, 50.28, 22.63, 22.43, 80.56, 31.17, 9125.72
75, 49.45, 50.26, 22.68, 22.49, 80.53, 31.21, 9953.07
80, 49.45, 50.13, 23.89, 23.79, 79.75, 32.31, 10699.65
85, 49.45, 50.13, 23.89, 23.79, 79.75, 32.31, 11557.47
90, 49.45, 50.28, 22.63, 22.43, 80.56, 31.17, 11954.59
95, 49.45, 50.26, 22.68, 22.49, 80.53, 31.21, 12483.29
100, 49.45, 50.05, 20.62, 20.59, 82.01, 29.16, 13325.52
