size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 185.12
0.02, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 189.92
0.03, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 176.01
0.04, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 178.87
0.05, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 175.65
0.06, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 178.56
0.07, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 179.23
0.08, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 176.87
0.09, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 178.70
0.1, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 179.84
0.2, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 181.26
0.3, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 178.43
0.4, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 177.01
0.5, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 181.04
0.6, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 180.51
0.7, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 179.18
0.8, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 178.30
0.9, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 178.31
1, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 181.17
5, 50.42, 51.12, 41.30, 40.28, 71.19, 45.64, 288.37
10, 50.81, 51.12, 59.18, 57.73, 70.71, 54.81, 418.66
15, 50.65, 51.09, 53.31, 52.07, 69.94, 52.13, 530.58
20, 51.16, 51.43, 58.97, 56.81, 70.08, 54.89, 623.75
25, 51.47, 51.90, 53.10, 50.19, 68.70, 52.44, 757.69
30, 51.98, 52.54, 50.83, 46.84, 67.91, 51.62, 852.39
35, 50.54, 51.44, 36.63, 35.27, 72.53, 42.74, 965.16
40, 51.51, 52.37, 44.02, 40.85, 69.30, 47.78, 1059.42
45, 50.30, 51.05, 38.25, 37.42, 72.20, 43.69, 1167.72
50, 50.66, 51.66, 35.66, 34.04, 72.79, 42.15, 1302.01
55, 50.55, 52.14, 25.41, 23.80, 78.29, 34.13, 1406.55
60, 50.84, 52.48, 28.00, 25.87, 76.50, 36.47, 1490.26
65, 50.66, 52.97, 20.48, 18.55, 81.66, 29.49, 1580.63
70, 50.44, 52.22, 22.00, 20.53, 80.66, 30.91, 1690.11
75, 50.22, 51.63, 22.34, 21.35, 80.54, 31.15, 1782.13
80, 50.63, 52.66, 22.16, 20.32, 80.45, 31.15, 1897.87
85, 50.71, 52.71, 23.36, 21.38, 79.57, 32.33, 1985.64
90, 50.22, 51.68, 21.81, 20.81, 80.91, 30.63, 2059.44
95, 50.82, 53.48, 20.13, 17.86, 81.85, 29.21, 2161.52
100, 50.59, 52.92, 19.62, 17.81, 82.33, 28.59, 2446.78
