size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 31.67
0.02, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 32.15
0.03, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 32.27
0.04, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 32.21
0.05, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 32.43
0.06, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 33.34
0.07, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 32.96
0.08, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 33.22
0.09, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 32.87
0.1, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 33.84
0.2, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 33.32
0.3, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 32.72
0.4, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 32.35
0.5, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 32.19
0.6, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 38.63
0.7, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 44.35
0.8, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 36.03
0.9, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 33.08
1, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 32.51
5, 50.64, 49.78, 75.60, 73.38, 77.33, 59.98, 33.51
10, 50.02, 48.73, 37.13, 37.57, 73.24, 42.10, 35.42
15, 50.54, 49.44, 38.48, 37.85, 72.23, 43.23, 39.69
20, 51.06, 50.11, 44.17, 42.30, 70.05, 46.90, 43.23
25, 51.39, 50.54, 40.98, 38.59, 70.51, 45.21, 46.03
30, 48.18, 48.27, 79.56, 82.00, 84.51, 60.04, 46.09
35, 48.79, 47.74, 46.87, 49.35, 72.52, 47.25, 45.80
40, 49.74, 48.75, 48.70, 49.26, 71.12, 48.67, 47.44
45, 48.37, 47.82, 58.24, 61.13, 74.03, 52.47, 48.13
50, 49.13, 47.59, 37.13, 39.33, 74.16, 41.66, 48.75
55, 49.17, 47.92, 42.14, 44.06, 72.73, 44.79, 50.27
60, 49.88, 48.57, 37.61, 38.31, 73.22, 42.34, 52.69
65, 49.93, 48.23, 28.83, 29.78, 77.15, 36.04, 54.44
70, 48.84, 46.60, 29.70, 32.75, 77.55, 36.23, 57.22
75, 48.89, 47.26, 36.64, 39.33, 74.57, 41.23, 56.52
80, 49.98, 48.07, 25.17, 26.16, 79.27, 32.99, 70.18
85, 51.30, 50.59, 28.93, 27.18, 76.09, 36.76, 60.23
90, 48.56, 46.88, 36.93, 40.26, 74.82, 41.27, 60.24
95, 49.27, 48.07, 43.30, 44.99, 72.38, 45.51, 61.41
100, 47.85, 47.22, 54.00, 58.07, 74.08, 50.33, 62.99
