size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 134.94
0.02, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 126.50
0.03, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 124.95
0.04, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 123.66
0.05, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 125.30
0.06, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 124.71
0.07, 50.36, 0.00, 0.00, 0.00, 100.00, 0.00, 123.88
0.08, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 131.09
0.09, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 125.71
0.1, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 125.46
0.2, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 124.01
0.3, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 124.31
0.4, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 125.29
0.5, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 124.76
0.6, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 137.85
0.7, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 125.46
0.8, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 126.39
0.9, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 124.98
1, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 126.96
5, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 165.26
10, 50.65, 50.26, 57.53, 56.13, 70.39, 53.60, 244.67
15, 49.40, 49.51, 98.33, 98.84, 98.86, 65.82, 291.43
20, 49.82, 49.46, 49.95, 50.31, 70.96, 49.66, 380.73
25, 48.88, 49.21, 92.56, 94.18, 94.47, 64.21, 439.86
30, 49.49, 49.10, 47.93, 48.98, 71.49, 48.46, 504.81
35, 48.28, 48.86, 89.63, 92.49, 93.07, 63.20, 546.84
40, 48.75, 48.38, 48.47, 50.98, 72.49, 48.37, 620.22
45, 48.23, 48.85, 91.07, 94.00, 94.42, 63.55, 683.56
50, 49.28, 48.89, 47.57, 49.02, 71.78, 48.17, 736.90
55, 48.68, 49.06, 88.46, 90.53, 91.27, 63.07, 789.54
60, 50.07, 49.68, 44.86, 44.80, 71.05, 47.10, 847.89
65, 48.70, 49.07, 88.32, 90.36, 91.11, 63.05, 894.73
70, 48.86, 48.42, 46.44, 48.76, 72.43, 47.36, 951.14
75, 47.99, 48.67, 87.51, 90.98, 91.83, 62.51, 991.40
80, 48.46, 48.10, 48.42, 51.51, 72.90, 48.21, 1050.16
85, 47.96, 48.68, 88.68, 92.18, 92.87, 62.81, 1109.39
90, 48.03, 47.60, 46.53, 50.49, 73.54, 47.01, 1152.81
95, 47.38, 48.29, 84.58, 89.29, 90.61, 61.43, 1193.14
100, 46.71, 46.33, 46.35, 52.93, 75.37, 46.29, 1256.84
