size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 235.08
0.02, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 243.30
0.03, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 228.80
0.04, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 251.95
0.05, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 229.63
0.06, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 246.86
0.07, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 229.34
0.08, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 239.68
0.09, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 226.79
0.1, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 232.86
0.2, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 228.17
0.3, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 226.26
0.4, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 227.30
0.5, 50.25, 49.75, 60.62, 59.90, 71.68, 54.60, 243.66
0.6, 50.25, 49.75, 60.62, 59.90, 71.68, 54.60, 231.14
0.7, 50.00, 49.44, 49.26, 49.27, 70.73, 49.30, 228.61
0.8, 49.79, 49.19, 46.75, 47.23, 71.18, 47.89, 226.80
0.9, 49.53, 48.92, 46.83, 47.82, 71.51, 47.80, 236.94
1, 49.90, 49.36, 51.32, 51.49, 70.86, 50.27, 237.17
5, 49.23, 49.10, 72.81, 73.84, 78.69, 58.60, 248.89
10, 49.97, 48.66, 21.23, 21.91, 81.76, 29.52, 263.72
15, 49.87, 49.51, 69.90, 69.73, 75.95, 57.92, 285.67
20, 49.97, 49.47, 54.70, 54.65, 70.99, 51.90, 292.79
25, 49.24, 48.82, 55.07, 56.47, 72.16, 51.71, 299.30
30, 50.20, 48.87, 15.42, 15.78, 86.04, 23.40, 320.87
35, 49.03, 48.78, 61.23, 62.90, 73.88, 54.25, 327.26
40, 50.19, 49.49, 35.62, 35.57, 73.55, 41.38, 332.77
45, 49.84, 49.16, 42.38, 42.87, 71.82, 45.47, 344.98
50, 50.11, 49.45, 40.01, 40.02, 72.11, 44.18, 358.21
55, 50.45, 49.81, 26.32, 25.94, 78.11, 34.40, 373.21
60, 50.62, 50.14, 24.61, 23.94, 79.10, 32.97, 382.69
65, 50.53, 49.96, 28.85, 28.27, 76.56, 36.53, 425.30
70, 50.52, 49.93, 28.38, 27.83, 76.84, 36.14, 424.08
75, 50.44, 49.81, 29.66, 29.23, 76.17, 37.14, 420.93
80, 50.60, 50.09, 27.90, 27.20, 77.06, 35.79, 426.94
85, 50.64, 50.16, 29.84, 29.00, 75.92, 37.37, 450.03
90, 50.62, 50.12, 27.59, 26.85, 77.23, 35.55, 455.99
95, 49.97, 49.16, 34.41, 34.81, 74.25, 40.44, 457.78
100, 50.50, 49.90, 28.14, 27.64, 76.99, 35.94, 495.83
