size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.85, 51.85, 100.00, 100.00, 100.00, 68.24, 0.89
0.02, 51.33, 51.33, 100.00, 100.00, 100.00, 67.80, 0.91
0.03, 51.33, 51.33, 100.00, 100.00, 100.00, 67.80, 1.14
0.04, 50.49, 52.11, 35.03, 33.14, 72.93, 41.85, 1.43
0.05, 50.49, 49.78, 35.21, 35.41, 73.84, 41.20, 1.65
0.06, 50.49, 51.85, 21.15, 19.95, 81.33, 30.01, 1.86
0.07, 50.49, 53.48, 19.78, 17.66, 82.14, 28.84, 2.15
0.08, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 2.32
0.09, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 2.67
0.1, 50.49, 49.68, 52.11, 52.42, 71.01, 50.82, 2.83
0.2, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 5.15
0.3, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 7.37
0.4, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 9.80
0.5, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 12.10
0.6, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 14.17
0.7, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 16.61
0.8, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 19.18
0.9, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 21.43
1, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 23.87
5, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 116.46
10, 50.49, 51.18, 75.03, 74.14, 78.23, 60.80, 243.33
15, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 381.09
20, 50.49, 50.36, 55.43, 55.07, 70.85, 52.73, 575.81
25, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 662.64
30, 50.49, 50.91, 53.53, 52.62, 70.21, 52.13, 878.78
35, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 1119.81
40, 50.49, 51.06, 73.44, 72.60, 77.31, 60.19, 1366.23
45, 50.49, 50.47, 99.91, 99.91, 99.91, 67.02, 1647.81
50, 50.49, 52.04, 53.17, 51.13, 69.34, 52.55, 1942.16
55, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 2264.43
60, 50.49, 52.04, 53.17, 51.13, 69.34, 52.55, 2481.44
65, 50.49, 50.56, 95.70, 95.60, 95.70, 66.12, 2702.56
70, 50.49, 52.04, 53.17, 51.13, 69.34, 52.55, 2849.23
75, 50.49, 50.43, 99.25, 99.23, 99.24, 66.83, 3281.38
80, 50.49, 52.04, 53.17, 51.13, 69.34, 52.55, 3561.99
85, 50.49, 51.06, 72.51, 71.65, 76.74, 59.87, 3710.00
90, 50.49, 51.97, 53.30, 51.34, 69.40, 52.58, 3970.13
95, 50.49, 50.51, 99.65, 99.64, 99.64, 66.99, 4401.91
100, 50.49, 51.93, 53.61, 51.69, 69.45, 52.71, 4628.66
