size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.48
0.02, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 1.44
0.03, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 1.66
0.04, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 2.49
0.05, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 2.32
0.06, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 2.47
0.07, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 4.46
0.08, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 3.70
0.09, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 3.78
0.1, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 3.63
0.2, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 10.57
0.3, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 67.97
0.4, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 71.74
0.5, 49.85, 0.00, 0.00, 0.00, 100.00, 0.00, 77.23
0.6, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 205.72
0.7, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 213.71
0.8, 49.85, 0.00, 0.00, 0.00, 100.00, 0.00, 225.18
0.9, 49.85, 49.64, 22.30, 22.54, 80.91, 30.73, 426.61
1, 49.85, 49.23, 22.27, 22.81, 81.01, 30.62, 426.71
5, 49.85, 50.13, 56.50, 56.37, 71.20, 53.08, 1372.73
10, 49.85, 50.06, 44.09, 44.03, 71.17, 46.83, 3119.51
15, 49.85, 49.70, 46.01, 46.31, 71.13, 47.73, 5408.93
20, 49.85, 50.23, 43.26, 43.03, 71.21, 46.44, 6759.76
25, 49.85, 50.20, 43.10, 42.90, 71.26, 46.33, 7012.93
30, 49.85, 50.64, 55.25, 54.62, 70.61, 52.79, 7417.14
35, 49.85, 50.46, 39.71, 39.27, 71.95, 44.39, 8632.24
40, 49.85, 50.59, 50.79, 50.20, 70.30, 50.64, 9227.62
45, 49.85, 50.65, 51.16, 50.51, 70.26, 50.85, 11287.39
50, 49.85, 50.65, 51.78, 51.12, 70.28, 51.16, 12658.37
55, 49.85, 49.90, 47.34, 47.44, 70.88, 48.54, 12782.75
60, 49.85, 49.97, 51.51, 51.53, 70.76, 50.68, 15813.20
65, 49.85, 49.73, 48.30, 48.58, 70.94, 48.95, 17405.17
70, 49.85, 49.50, 49.93, 50.44, 71.07, 49.66, 18609.17
75, 49.85, 49.77, 49.27, 49.49, 70.88, 49.47, 17570.37
80, 49.85, 48.90, 50.28, 51.38, 71.50, 49.53, 18446.27
85, 49.85, 49.02, 50.68, 51.66, 71.42, 49.79, 19874.92
90, 49.85, 49.02, 50.57, 51.56, 71.42, 49.73, 20676.04
95, 49.85, 48.94, 47.98, 49.05, 71.49, 48.41, 22009.22
100, 49.85, 48.92, 50.33, 51.41, 71.48, 49.57, 22428.96
