size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 126.16
0.02, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 129.24
0.03, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 128.66
0.04, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 128.00
0.05, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 125.22
0.06, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 126.44
0.07, 49.23, 0.00, 0.00, 0.00, 100.00, 0.00, 125.62
0.08, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 127.90
0.09, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 125.08
0.1, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 128.80
0.2, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 131.07
0.3, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 125.55
0.4, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 126.09
0.5, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 125.61
0.6, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 125.97
0.7, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 126.18
0.8, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 128.26
0.9, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 130.39
1, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 127.87
5, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 164.44
10, 50.37, 51.09, 52.62, 51.95, 70.31, 51.80, 246.04
15, 50.77, 50.78, 99.25, 99.23, 99.23, 67.14, 306.91
20, 49.34, 50.11, 49.93, 51.27, 71.66, 49.97, 384.56
25, 50.73, 50.76, 98.37, 98.41, 98.42, 66.92, 442.47
30, 48.94, 49.73, 53.28, 55.55, 72.58, 51.40, 516.23
35, 49.68, 50.24, 91.36, 93.32, 93.72, 64.79, 560.01
40, 49.25, 50.02, 47.99, 49.45, 71.77, 48.94, 616.00
45, 49.05, 49.90, 87.22, 90.32, 91.22, 63.43, 679.21
50, 48.85, 49.58, 44.29, 46.45, 72.54, 46.74, 747.66
55, 48.78, 49.70, 74.13, 77.36, 81.57, 59.46, 789.50
60, 48.06, 48.65, 41.43, 45.09, 73.92, 44.70, 851.72
65, 47.68, 48.99, 73.95, 79.41, 83.57, 58.89, 892.61
70, 47.84, 48.36, 40.28, 44.36, 74.39, 43.90, 946.50
75, 47.39, 48.72, 68.93, 74.82, 81.01, 57.04, 1000.54
80, 47.01, 47.38, 39.49, 45.23, 75.55, 43.03, 1045.60
85, 47.42, 48.89, 78.62, 84.77, 87.43, 60.24, 1115.66
90, 47.28, 47.88, 43.32, 48.64, 74.68, 45.44, 1170.38
95, 46.95, 48.56, 76.02, 83.05, 86.44, 59.22, 1209.48
100, 46.92, 47.18, 37.99, 43.86, 75.96, 42.04, 1271.32
