size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.30
0.02, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.80
0.03, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.90
0.04, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 1.05
0.05, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 1.24
0.06, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 1.31
0.07, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 1.51
0.08, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 1.62
0.09, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 1.82
0.1, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 2.02
0.2, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 3.87
0.3, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 6.04
0.4, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 8.45
0.5, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 69.77
0.6, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 71.89
0.7, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 74.72
0.8, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 77.93
0.9, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 84.19
1, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 216.35
5, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 668.52
10, 50.49, 51.01, 59.42, 58.45, 71.15, 54.85, 1716.19
15, 50.49, 50.38, 95.79, 95.72, 95.82, 65.99, 2754.95
20, 50.49, 51.64, 48.87, 47.23, 69.61, 50.17, 4349.75
25, 50.49, 50.24, 87.89, 87.79, 88.62, 63.89, 5273.20
30, 50.49, 48.99, 51.57, 52.58, 71.48, 50.20, 6438.24
35, 50.49, 49.72, 67.45, 67.69, 75.11, 57.20, 6678.31
40, 50.49, 49.22, 53.48, 54.25, 71.47, 51.21, 6709.06
45, 50.49, 49.30, 71.53, 72.10, 77.52, 58.32, 7222.89
50, 50.49, 48.54, 50.78, 52.24, 71.78, 49.58, 7676.24
55, 50.49, 48.52, 64.74, 66.08, 74.90, 55.42, 8543.73
60, 50.49, 47.52, 49.62, 52.11, 72.48, 48.50, 8818.58
65, 50.49, 48.30, 67.58, 69.05, 76.28, 56.29, 9488.50
70, 50.49, 47.96, 51.13, 53.17, 72.21, 49.45, 10558.77
75, 50.49, 47.72, 65.99, 68.00, 76.03, 55.34, 10908.55
80, 50.49, 48.20, 55.83, 57.60, 72.58, 51.69, 11461.97
85, 50.49, 47.92, 65.23, 67.10, 75.57, 55.20, 12289.80
90, 50.49, 47.14, 49.98, 52.84, 72.76, 48.46, 13217.43
95, 50.49, 47.51, 65.19, 67.41, 75.87, 54.91, 13739.48
100, 50.49, 46.42, 53.26, 56.80, 73.56, 49.56, 14501.26
