size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 1.72
0.02, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 1.36
0.03, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 1.87
0.04, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 1.93
0.05, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 2.20
0.06, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 2.56
0.07, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 2.87
0.08, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 3.10
0.09, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 3.53
0.1, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 4.02
0.2, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 7.77
0.3, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 70.72
0.4, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 75.42
0.5, 49.23, 0.00, 0.00, 0.00, 100.00, 0.00, 81.48
0.6, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 208.58
0.7, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 223.11
0.8, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 242.47
0.9, 49.23, 47.27, 27.36, 29.59, 78.43, 34.62, 432.46
1, 49.23, 47.78, 17.03, 18.33, 84.97, 25.08, 428.97
5, 49.23, 50.39, 51.05, 50.66, 70.45, 50.67, 1114.30
10, 49.23, 51.29, 43.83, 42.56, 70.47, 47.22, 2602.38
15, 49.23, 52.04, 47.89, 45.85, 69.41, 49.83, 4409.42
20, 49.23, 51.34, 54.89, 53.56, 70.03, 53.01, 6156.23
25, 49.23, 51.53, 47.72, 46.20, 69.76, 49.50, 7455.61
30, 49.23, 51.39, 47.42, 46.04, 69.89, 49.28, 7974.57
35, 49.23, 50.69, 38.16, 37.51, 72.33, 43.49, 8409.02
40, 49.23, 50.95, 49.77, 48.82, 70.05, 50.30, 9144.12
45, 49.23, 50.85, 39.98, 39.17, 71.67, 44.72, 10362.77
50, 49.23, 49.98, 40.56, 40.57, 71.97, 44.73, 10935.44
55, 49.23, 49.61, 34.53, 34.89, 74.18, 40.67, 11998.44
60, 49.23, 49.55, 37.69, 38.12, 73.04, 42.77, 13566.63
65, 49.23, 49.53, 36.00, 36.44, 73.64, 41.65, 14559.86
70, 49.23, 49.73, 47.07, 47.34, 71.01, 48.31, 16135.39
75, 49.23, 49.74, 49.25, 49.51, 70.90, 49.44, 17217.92
80, 49.23, 50.23, 48.27, 48.04, 70.60, 49.18, 18107.22
85, 49.23, 49.83, 40.69, 40.85, 72.02, 44.75, 20087.70
90, 49.23, 49.39, 40.72, 41.31, 72.26, 44.59, 21753.00
95, 49.23, 49.80, 41.54, 41.73, 71.83, 45.25, 25304.71
100, 49.23, 49.58, 40.28, 40.69, 72.26, 44.40, 28939.66
