size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 173.12
0.02, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 179.04
0.03, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 178.27
0.04, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 176.39
0.05, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 191.14
0.06, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 176.55
0.07, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 185.80
0.08, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 192.57
0.09, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 179.58
0.1, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 175.05
0.2, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 176.56
0.3, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 190.90
0.4, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 177.03
0.5, 49.54, 0.00, 0.00, 0.00, 100.00, 0.00, 179.07
0.6, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 176.70
0.7, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 178.19
0.8, 49.54, 0.00, 0.00, 0.00, 100.00, 0.00, 192.31
0.9, 49.54, 0.00, 0.00, 0.00, 100.00, 0.00, 178.87
1, 49.54, 0.00, 0.00, 0.00, 100.00, 0.00, 179.27
5, 50.33, 51.00, 40.03, 39.18, 71.63, 44.81, 279.10
10, 50.42, 50.76, 58.67, 57.98, 71.20, 54.38, 423.74
15, 50.06, 50.55, 47.46, 47.30, 70.69, 48.91, 519.38
20, 50.35, 50.80, 51.55, 50.87, 70.25, 51.12, 647.20
25, 50.23, 50.78, 44.94, 44.38, 70.71, 47.63, 755.45
30, 50.82, 51.74, 37.96, 36.07, 71.76, 43.74, 842.54
35, 51.21, 52.95, 29.78, 26.96, 75.21, 38.08, 953.47
40, 51.15, 52.63, 31.83, 29.18, 74.15, 39.62, 1056.00
45, 51.29, 53.43, 27.10, 24.07, 76.77, 35.92, 1171.76
50, 51.37, 53.39, 28.62, 25.45, 75.78, 37.22, 1281.64
55, 51.05, 53.03, 26.28, 23.72, 77.44, 35.10, 1391.28
60, 50.90, 52.48, 28.67, 26.45, 76.07, 37.04, 1475.21
65, 50.48, 51.83, 26.31, 24.91, 77.79, 34.86, 1580.76
70, 50.77, 52.35, 27.24, 25.26, 77.02, 35.79, 1669.90
75, 50.33, 51.66, 24.34, 23.20, 79.13, 33.05, 1775.18
80, 50.52, 52.12, 23.81, 22.28, 79.38, 32.65, 1862.49
85, 50.62, 52.32, 24.21, 22.47, 79.05, 33.06, 1976.85
90, 50.14, 51.28, 24.00, 23.23, 79.47, 32.65, 2053.43
95, 50.53, 52.02, 25.33, 23.80, 78.37, 34.02, 2145.19
100, 50.31, 51.84, 21.74, 20.58, 80.92, 30.59, 2279.42
