size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 78.14
0.02, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 78.51
0.03, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 80.67
0.04, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 77.57
0.05, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 86.58
0.06, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 79.45
0.07, 49.23, 0.00, 0.00, 0.00, 100.00, 0.00, 85.26
0.08, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 77.09
0.09, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 80.86
0.1, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 84.82
0.2, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 77.77
0.3, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 83.39
0.4, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 76.70
0.5, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 74.97
0.6, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 77.74
0.7, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 84.27
0.8, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 90.27
0.9, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 94.49
1, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 99.70
5, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 162.48
10, 50.68, 51.04, 69.99, 69.23, 75.45, 58.98, 108.68
15, 50.77, 50.92, 84.44, 83.95, 85.38, 63.48, 130.32
20, 49.54, 50.47, 33.45, 33.86, 74.67, 40.19, 150.33
25, 49.79, 50.32, 86.34, 87.91, 88.96, 63.54, 123.56
30, 50.23, 51.40, 36.40, 35.50, 72.83, 42.57, 173.97
35, 49.50, 50.15, 90.70, 93.00, 93.46, 64.54, 142.86
40, 50.50, 53.28, 20.41, 18.45, 81.71, 29.47, 150.16
45, 49.65, 50.23, 93.12, 95.18, 95.43, 65.21, 143.09
50, 50.26, 52.22, 23.84, 22.50, 79.41, 32.70, 129.69
55, 49.12, 49.90, 55.18, 57.14, 72.62, 52.36, 139.04
60, 49.25, 50.02, 47.07, 48.50, 71.79, 48.45, 179.37
65, 49.59, 50.28, 63.90, 65.18, 74.51, 56.23, 246.10
70, 49.21, 49.95, 23.23, 24.00, 80.44, 31.67, 198.45
75, 48.42, 49.27, 53.37, 56.68, 73.40, 51.19, 177.62
80, 47.91, 48.25, 35.74, 39.55, 75.45, 41.01, 220.41
85, 48.56, 49.60, 82.33, 86.27, 88.06, 61.86, 208.90
90, 48.31, 49.03, 45.44, 48.73, 73.15, 47.11, 229.39
95, 47.48, 48.85, 73.16, 79.00, 83.43, 58.54, 212.12
100, 47.59, 46.96, 24.86, 28.95, 80.53, 32.46, 186.67
