size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 76.45
0.02, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 75.13
0.03, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 75.66
0.04, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 76.32
0.05, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 87.32
0.06, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 77.08
0.07, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 77.93
0.08, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 77.26
0.09, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 77.28
0.1, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 76.90
0.2, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 76.03
0.3, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 76.11
0.4, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 76.84
0.5, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 75.29
0.6, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 75.74
0.7, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 76.14
0.8, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 75.56
0.9, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 76.59
1, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 76.38
5, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 84.87
10, 50.99, 51.65, 45.90, 43.83, 69.63, 48.55, 89.66
15, 51.10, 51.00, 80.04, 78.43, 80.93, 62.26, 92.46
20, 50.47, 52.53, 19.82, 18.27, 82.23, 28.74, 100.24
25, 49.15, 49.77, 77.61, 79.87, 82.95, 60.60, 104.74
30, 50.36, 52.09, 20.98, 19.67, 81.44, 29.87, 108.97
35, 49.73, 50.12, 89.98, 91.32, 91.86, 64.34, 112.00
40, 49.26, 49.71, 42.48, 43.83, 72.31, 45.77, 115.98
45, 50.09, 50.37, 78.76, 79.15, 81.95, 61.40, 119.76
50, 50.83, 52.45, 28.03, 25.92, 76.50, 36.49, 127.04
55, 50.87, 51.18, 58.76, 57.17, 70.49, 54.66, 127.68
60, 50.00, 50.68, 36.23, 35.96, 73.21, 42.21, 130.84
65, 50.47, 50.65, 74.46, 73.99, 78.28, 60.24, 147.97
70, 49.57, 50.13, 25.68, 26.05, 78.76, 33.91, 199.48
75, 50.13, 50.52, 60.00, 59.93, 72.05, 54.81, 147.75
80, 48.77, 49.19, 44.66, 47.04, 72.63, 46.77, 163.15
85, 49.40, 49.86, 39.11, 40.12, 72.92, 43.79, 179.27
90, 48.72, 49.19, 47.23, 49.75, 72.53, 48.14, 159.93
95, 48.77, 49.32, 53.26, 55.81, 72.80, 51.17, 163.15
100, 48.70, 49.23, 51.13, 53.78, 72.66, 50.11, 167.59
