size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 1.70
0.02, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 1.36
0.03, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 1.69
0.04, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 1.89
0.05, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 2.15
0.06, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 2.60
0.07, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 3.28
0.08, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 3.03
0.09, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 7.36
0.1, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 3.66
0.2, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 7.70
0.3, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 75.69
0.4, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 74.96
0.5, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 101.19
0.6, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 282.34
0.7, 49.08, 0.00, 0.00, 0.00, 100.00, 0.00, 245.15
0.8, 49.08, 0.00, 0.00, 0.00, 100.00, 0.00, 287.26
0.9, 49.08, 47.70, 24.09, 25.81, 80.18, 31.97, 452.07
1, 49.08, 47.70, 24.09, 25.81, 80.18, 31.97, 592.93
5, 49.08, 49.35, 49.41, 50.07, 71.17, 49.33, 1289.64
10, 49.08, 49.59, 45.92, 46.33, 71.21, 47.63, 3382.10
15, 49.08, 50.83, 38.46, 37.68, 72.16, 43.74, 4766.18
20, 49.08, 50.57, 42.67, 42.11, 71.14, 46.23, 6455.55
25, 49.08, 49.75, 46.54, 46.79, 71.04, 48.04, 7445.24
30, 49.08, 49.38, 48.73, 49.35, 71.16, 49.00, 8239.17
35, 49.08, 49.48, 49.11, 49.64, 71.09, 49.24, 8689.86
40, 49.08, 49.14, 47.45, 48.31, 71.38, 48.23, 10873.05
45, 49.08, 49.55, 47.88, 48.33, 71.08, 48.65, 11749.88
50, 49.08, 49.85, 44.39, 44.54, 71.25, 46.91, 12898.28
55, 49.08, 49.65, 48.27, 48.62, 70.99, 48.90, 14460.66
60, 49.08, 49.07, 47.06, 47.99, 71.45, 48.00, 15457.12
65, 49.08, 48.87, 46.74, 47.86, 71.61, 47.73, 17212.16
70, 49.08, 48.55, 45.15, 46.60, 71.97, 46.74, 17133.65
75, 49.08, 48.65, 47.15, 48.50, 71.73, 47.83, 17369.58
80, 49.08, 48.66, 47.04, 48.38, 71.73, 47.78, 18680.10
85, 49.08, 48.47, 46.30, 47.82, 71.91, 47.31, 21158.26
90, 49.08, 48.46, 46.44, 47.97, 71.90, 47.38, 20022.88
95, 49.08, 48.41, 44.99, 46.56, 72.07, 46.59, 22430.29
100, 49.08, 48.33, 44.36, 46.01, 72.20, 46.21, 22148.11
