size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.80, 50.80, 100.00, 100.00, 100.00, 67.33, 0.50
0.02, 48.61, 48.61, 100.00, 100.00, 100.00, 65.38, 0.56
0.03, 49.05, 48.61, 73.18, 74.25, 78.95, 58.37, 0.68
0.04, 49.05, 48.88, 88.92, 89.36, 90.04, 63.04, 0.73
0.05, 49.05, 49.28, 76.58, 77.09, 80.57, 59.92, 0.84
0.06, 49.05, 48.88, 88.92, 89.36, 90.04, 63.04, 0.94
0.07, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 1.51
0.08, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 1.28
0.09, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 1.25
0.1, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 1.32
0.2, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 2.36
0.3, 49.05, 49.09, 88.73, 89.09, 89.80, 63.16, 3.28
0.4, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 4.41
0.5, 49.05, 47.02, 69.00, 71.49, 77.92, 55.88, 5.35
0.6, 49.05, 47.67, 65.60, 67.67, 75.91, 55.17, 6.29
0.7, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 7.63
0.8, 49.05, 50.52, 85.13, 84.87, 86.16, 63.36, 11.01
0.9, 49.05, 50.34, 78.72, 78.49, 81.32, 61.36, 11.90
1, 49.05, 49.89, 64.53, 64.63, 73.73, 56.22, 11.00
5, 49.05, 49.24, 91.74, 91.97, 92.34, 64.04, 51.24
10, 49.05, 48.14, 27.70, 29.21, 77.98, 35.12, 111.85
15, 49.05, 48.68, 52.09, 53.40, 71.74, 50.28, 155.90
20, 49.05, 46.80, 39.84, 42.95, 73.91, 42.99, 216.47
25, 49.05, 47.98, 34.69, 36.54, 74.84, 40.22, 277.54
30, 49.05, 0.00, 0.00, 0.00, 100.00, 0.00, 334.36
35, 49.05, 49.11, 43.05, 43.92, 71.92, 45.83, 404.25
40, 49.05, 50.56, 8.75, 8.57, 91.66, 14.89, 508.60
45, 49.05, 50.00, 10.40, 10.40, 90.20, 17.19, 561.94
50, 49.05, 50.00, 9.04, 9.04, 91.41, 15.28, 658.37
55, 49.05, 51.22, 48.79, 47.56, 69.89, 49.93, 744.25
60, 49.05, 51.54, 47.23, 45.70, 69.81, 49.24, 829.52
65, 49.05, 51.39, 39.55, 38.23, 71.52, 44.65, 918.89
70, 49.05, 50.19, 12.93, 12.84, 88.02, 20.52, 1141.04
75, 49.05, 53.48, 40.33, 37.03, 70.22, 45.93, 1336.74
80, 49.05, 53.52, 39.84, 36.51, 70.37, 45.63, 1407.37
85, 49.05, 57.87, 12.15, 9.15, 88.33, 20.05, 1626.69
90, 49.05, 0.00, 0.00, 0.00, 100.00, 0.00, 1463.81
95, 49.05, 0.00, 0.00, 0.00, 100.00, 0.00, 1840.72
100, 49.05, 52.36, 30.13, 28.17, 75.34, 38.20, 1692.04
