size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 0.14
0.02, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 0.32
0.03, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 0.38
0.04, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 0.41
0.05, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 0.49
0.06, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 0.53
0.07, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 0.55
0.08, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 0.59
0.09, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 0.69
0.1, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 0.78
0.2, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 1.35
0.3, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 1.94
0.4, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 2.66
0.5, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 3.49
0.6, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 4.22
0.7, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 5.16
0.8, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 6.17
0.9, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 7.38
1, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 8.59
5, 49.05, 49.17, 78.04, 78.60, 81.61, 60.28, 397.92
10, 49.05, 48.86, 43.83, 44.95, 71.94, 46.16, 454.87
15, 49.05, 49.45, 52.09, 52.64, 71.18, 50.68, 804.53
20, 49.05, 48.93, 49.08, 50.14, 71.47, 48.96, 1159.86
25, 49.05, 48.59, 35.28, 36.57, 74.34, 40.83, 1689.31
30, 49.05, 47.43, 42.18, 44.70, 73.09, 44.60, 2102.07
35, 49.05, 48.48, 37.22, 38.65, 73.72, 42.06, 2314.56
40, 49.05, 49.74, 46.55, 46.81, 71.05, 48.04, 2908.90
45, 49.05, 49.84, 44.41, 44.57, 71.25, 46.92, 3083.78
50, 49.05, 47.88, 41.69, 43.77, 72.91, 44.52, 3381.09
55, 49.05, 48.84, 45.09, 46.24, 71.79, 46.84, 3490.12
60, 49.05, 48.89, 45.09, 46.19, 71.75, 46.87, 3882.31
65, 49.05, 48.91, 43.54, 44.61, 71.96, 46.02, 4021.11
70, 49.05, 47.59, 42.18, 44.55, 72.99, 44.67, 3865.54
75, 49.05, 48.48, 46.36, 47.88, 71.90, 47.34, 3922.40
80, 49.05, 48.41, 38.39, 39.91, 73.41, 42.77, 4062.37
85, 49.05, 48.26, 41.89, 43.58, 72.64, 44.80, 4272.75
90, 49.05, 48.02, 40.14, 42.05, 73.16, 43.68, 4683.54
95, 49.05, 48.19, 40.14, 41.89, 73.06, 43.75, 4410.60
100, 49.05, 47.97, 40.23, 42.20, 73.16, 43.71, 4495.78
