size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 176.34
0.02, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 177.02
0.03, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 179.74
0.04, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 176.58
0.05, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 185.66
0.06, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 179.35
0.07, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 174.28
0.08, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 179.31
0.09, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 175.34
0.1, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 184.54
0.2, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 178.88
0.3, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 175.88
0.4, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 182.05
0.5, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 177.77
0.6, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 189.17
0.7, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 178.99
0.8, 50.60, 0.00, 0.00, 0.00, 100.00, 0.00, 178.62
0.9, 50.60, 0.00, 0.00, 0.00, 100.00, 0.00, 180.16
1, 50.60, 0.00, 0.00, 0.00, 100.00, 0.00, 176.96
5, 50.88, 50.30, 47.83, 46.14, 69.64, 48.98, 290.60
10, 51.29, 50.64, 54.64, 51.99, 68.99, 52.51, 418.03
15, 51.14, 50.56, 48.73, 46.51, 69.22, 49.58, 520.69
20, 50.62, 50.01, 52.60, 51.32, 69.86, 51.23, 625.03
25, 51.31, 50.85, 42.81, 40.39, 70.01, 46.44, 744.10
30, 52.16, 52.21, 37.15, 33.19, 71.08, 43.36, 845.64
35, 51.37, 51.15, 34.38, 32.05, 73.03, 41.07, 941.19
40, 51.39, 51.12, 36.58, 34.15, 72.03, 42.59, 1058.35
45, 50.62, 50.02, 40.40, 39.41, 71.45, 44.65, 1177.39
50, 50.90, 50.36, 42.22, 40.63, 70.64, 45.88, 1290.07
55, 51.34, 51.27, 30.04, 27.87, 75.30, 37.84, 1387.20
60, 50.78, 50.27, 32.51, 31.39, 74.43, 39.44, 1511.78
65, 51.07, 50.73, 32.78, 31.07, 74.05, 39.78, 1594.18
70, 51.11, 50.70, 37.17, 35.28, 72.06, 42.85, 1701.50
75, 51.34, 50.92, 41.21, 38.78, 70.42, 45.51, 1807.50
80, 50.43, 49.82, 48.24, 47.43, 70.21, 48.97, 1882.95
85, 51.17, 50.86, 33.62, 31.71, 73.56, 40.44, 1995.87
90, 50.76, 50.18, 46.53, 45.10, 69.95, 48.23, 2109.52
95, 50.19, 49.53, 44.39, 44.15, 71.01, 46.77, 2196.47
100, 49.75, 48.83, 36.33, 37.16, 73.72, 41.62, 2360.55
