size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 125.78
0.02, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 129.22
0.03, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 124.17
0.04, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 123.24
0.05, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 122.99
0.06, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 122.77
0.07, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 121.99
0.08, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 121.82
0.09, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 122.12
0.1, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 127.10
0.2, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 123.37
0.3, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 122.76
0.4, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 123.29
0.5, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 122.30
0.6, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 122.33
0.7, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 122.82
0.8, 50.60, 0.00, 0.00, 0.00, 100.00, 0.00, 123.57
0.9, 50.60, 0.00, 0.00, 0.00, 100.00, 0.00, 122.47
1, 50.60, 0.00, 0.00, 0.00, 100.00, 0.00, 122.00
5, 50.38, 49.82, 63.20, 62.15, 72.22, 55.67, 131.75
10, 51.23, 50.75, 42.95, 40.68, 70.07, 46.48, 148.71
15, 51.23, 50.92, 35.30, 33.22, 72.73, 41.65, 152.98
20, 51.43, 50.89, 47.99, 45.21, 68.91, 49.35, 161.04
25, 51.66, 53.20, 17.81, 15.30, 83.60, 26.65, 178.73
30, 51.53, 52.77, 17.84, 15.59, 83.62, 26.63, 178.19
35, 51.61, 53.46, 15.73, 13.37, 85.33, 24.27, 185.66
40, 50.47, 49.90, 69.01, 67.63, 74.39, 57.87, 193.80
45, 51.77, 59.48, 7.40, 4.92, 92.73, 13.15, 205.09
50, 52.28, 68.77, 6.21, 2.75, 93.83, 11.38, 214.67
55, 52.28, 68.77, 6.21, 2.75, 93.83, 11.38, 220.45
60, 52.17, 58.82, 10.57, 7.23, 89.72, 17.90, 229.02
65, 52.38, 59.35, 11.44, 7.65, 88.89, 19.16, 236.27
70, 52.25, 58.37, 11.63, 8.10, 88.74, 19.37, 246.64
75, 52.36, 66.17, 7.27, 3.63, 92.80, 13.08, 251.16
80, 52.33, 59.64, 10.82, 7.15, 89.47, 18.29, 260.46
85, 52.32, 60.26, 10.20, 6.56, 90.04, 17.41, 283.27
90, 52.38, 59.97, 10.85, 7.07, 89.43, 18.34, 289.41
95, 52.16, 56.13, 14.40, 10.98, 86.30, 22.89, 297.65
100, 52.18, 56.07, 14.78, 11.30, 85.97, 23.36, 296.14
