size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.31
0.02, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.79
0.03, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.86
0.04, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 1.00
0.05, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 1.14
0.06, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 1.27
0.07, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 1.43
0.08, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 1.60
0.09, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 1.82
0.1, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 2.02
0.2, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 3.68
0.3, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 6.02
0.4, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 8.53
0.5, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 69.07
0.6, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 72.07
0.7, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 75.12
0.8, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 77.31
0.9, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 82.55
1, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 217.33
5, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 655.94
10, 50.15, 50.32, 65.54, 65.24, 73.79, 56.88, 1353.88
15, 50.15, 49.99, 93.99, 93.99, 94.18, 65.22, 2896.83
20, 50.15, 49.99, 77.87, 77.88, 80.96, 60.84, 3925.78
25, 50.15, 49.63, 83.26, 83.47, 85.13, 62.14, 5227.07
30, 50.15, 49.80, 71.10, 71.27, 76.91, 58.52, 5695.87
35, 50.15, 49.86, 76.89, 76.99, 80.39, 60.44, 6572.42
40, 50.15, 49.77, 63.09, 63.30, 73.28, 55.60, 7808.61
45, 50.15, 49.96, 78.14, 78.17, 81.17, 60.90, 6935.68
50, 50.15, 49.72, 66.34, 66.59, 74.62, 56.79, 7412.30
55, 50.15, 50.09, 75.78, 75.71, 79.49, 60.26, 7859.44
60, 50.15, 50.22, 62.38, 62.18, 72.67, 55.59, 8774.66
65, 50.15, 49.76, 78.05, 78.21, 81.24, 60.73, 9629.04
70, 50.15, 49.31, 58.59, 59.26, 72.30, 53.50, 9992.63
75, 50.15, 49.77, 77.74, 77.90, 81.01, 60.64, 10566.58
80, 50.15, 48.92, 56.32, 57.38, 72.12, 52.31, 11219.36
85, 50.15, 49.22, 72.84, 73.46, 78.32, 58.70, 12917.72
90, 50.15, 48.26, 58.06, 59.74, 73.00, 52.66, 14441.11
95, 50.15, 48.41, 67.23, 68.61, 76.04, 56.24, 15727.65
100, 50.15, 47.99, 56.99, 58.95, 72.97, 52.06, 14419.49
