size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 77.09
0.02, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 75.05
0.03, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 75.24
0.04, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 72.43
0.05, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 71.97
0.06, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 73.19
0.07, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 74.51
0.08, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 72.66
0.09, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 75.98
0.1, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 72.47
0.2, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 73.75
0.3, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 75.04
0.4, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 75.40
0.5, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 75.36
0.6, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 76.82
0.7, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 74.12
0.8, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 74.49
0.9, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 74.19
1, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 73.92
5, 47.72, 47.81, 99.21, 99.64, 99.64, 64.48, 84.16
10, 49.91, 47.12, 37.33, 38.52, 73.57, 41.61, 109.17
15, 47.77, 45.79, 49.01, 53.37, 73.81, 47.30, 132.87
20, 48.58, 45.36, 35.84, 39.71, 75.45, 39.99, 165.80
25, 49.24, 46.10, 35.15, 37.80, 75.06, 39.84, 187.86
30, 49.00, 45.98, 36.83, 39.80, 74.66, 40.85, 211.95
35, 49.43, 47.21, 46.83, 48.18, 71.75, 46.97, 233.11
40, 49.76, 46.66, 33.86, 35.61, 75.12, 39.19, 272.10
45, 49.86, 46.93, 35.54, 36.98, 74.31, 40.40, 311.13
50, 49.86, 46.63, 32.18, 33.88, 75.81, 38.03, 309.43
55, 48.91, 46.31, 41.68, 44.44, 73.32, 43.83, 341.14
60, 48.10, 44.62, 34.46, 39.34, 76.45, 38.83, 349.08
65, 49.05, 46.33, 40.00, 42.62, 73.60, 42.88, 367.79
70, 50.09, 46.94, 31.88, 33.15, 75.76, 37.92, 390.77
75, 49.43, 46.87, 41.58, 43.35, 72.74, 44.02, 407.92
80, 51.28, 48.59, 29.11, 28.32, 76.34, 36.36, 428.69
85, 49.95, 46.70, 31.49, 33.06, 76.07, 37.56, 452.03
90, 50.24, 46.88, 29.01, 30.24, 77.16, 35.79, 490.18
95, 49.86, 46.37, 29.70, 31.60, 77.07, 36.16, 507.73
100, 49.76, 46.18, 29.31, 31.42, 77.36, 35.81, 530.27
