size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 163.65
0.02, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 133.74
0.03, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 103.74
0.04, 51.00, 50.92, 95.86, 95.27, 95.36, 66.47, 90.75
0.05, 49.12, 49.94, 89.55, 92.59, 93.18, 64.08, 93.80
0.06, 49.43, 50.11, 86.65, 88.95, 89.95, 63.45, 94.03
0.07, 50.26, 51.08, 47.86, 47.27, 70.38, 49.37, 99.53
0.08, 50.26, 50.55, 93.92, 94.77, 94.97, 65.68, 104.86
0.09, 50.39, 50.60, 95.95, 96.59, 96.68, 66.22, 159.47
0.1, 49.54, 50.19, 83.47, 85.45, 87.04, 62.64, 160.09
0.2, 50.46, 50.63, 98.02, 98.59, 98.61, 66.72, 160.21
0.3, 49.00, 49.88, 88.81, 92.05, 92.72, 63.83, 164.52
0.4, 48.78, 49.75, 88.67, 92.36, 93.06, 63.70, 159.56
0.5, 48.78, 49.75, 88.67, 92.36, 93.06, 63.70, 171.57
0.6, 48.78, 49.75, 88.67, 92.36, 93.06, 63.70, 127.34
0.7, 48.78, 49.75, 88.67, 92.36, 93.06, 63.70, 128.76
0.8, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 108.74
0.9, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 100.29
1, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 98.75
5, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 99.26
10, 51.04, 51.59, 57.96, 56.09, 70.10, 54.54, 142.47
15, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 125.07
20, 50.59, 51.40, 49.27, 48.05, 69.87, 50.27, 176.40
25, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 185.17
30, 50.77, 51.72, 45.79, 44.09, 69.88, 48.52, 191.96
35, 50.62, 50.79, 87.70, 87.64, 88.49, 64.28, 185.84
40, 50.41, 50.91, 65.62, 65.27, 73.77, 57.29, 166.38
45, 50.77, 50.77, 100.00, 100.00, 100.00, 67.30, 158.12
50, 50.30, 51.89, 29.04, 27.77, 76.20, 37.20, 164.66
55, 49.88, 50.55, 58.97, 59.50, 72.28, 54.38, 140.87
60, 49.90, 50.51, 66.02, 66.73, 74.88, 57.18, 139.61
65, 51.24, 51.48, 69.11, 67.18, 73.95, 58.95, 205.66
70, 50.26, 51.86, 28.29, 27.09, 76.65, 36.57, 214.94
75, 49.41, 50.20, 45.17, 46.23, 71.71, 47.50, 197.40
80, 49.45, 50.24, 45.31, 46.27, 71.64, 47.60, 195.90
85, 50.66, 51.23, 58.62, 57.55, 70.88, 54.63, 142.85
90, 50.37, 52.17, 27.02, 25.55, 77.33, 35.55, 153.82
95, 49.25, 50.01, 85.15, 87.77, 89.02, 62.97, 167.18
100, 50.03, 50.81, 49.54, 49.45, 70.66, 50.12, 161.31
