size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.63, 48.38, 65.04, 67.27, 75.81, 55.44, 327.18
0.02, 49.01, 48.36, 52.89, 54.75, 72.23, 50.48, 297.24
0.03, 49.15, 48.85, 69.93, 70.99, 77.10, 57.47, 295.88
0.04, 48.94, 48.79, 75.28, 76.59, 80.48, 59.16, 325.57
0.05, 48.91, 48.85, 80.54, 81.76, 84.05, 60.77, 340.09
0.06, 49.53, 48.84, 52.81, 53.64, 71.44, 50.69, 355.36
0.07, 50.09, 49.30, 48.89, 48.74, 70.63, 49.04, 285.33
0.08, 49.66, 48.93, 51.45, 52.07, 71.19, 50.11, 337.26
0.09, 49.21, 48.79, 63.79, 64.92, 74.33, 55.24, 327.84
0.1, 48.95, 48.49, 59.53, 61.31, 73.46, 53.40, 273.74
0.2, 49.30, 48.65, 54.11, 55.36, 71.91, 51.19, 292.41
0.3, 49.38, 48.52, 46.31, 47.64, 71.78, 47.34, 280.36
0.4, 49.45, 48.65, 48.33, 49.46, 71.52, 48.44, 271.81
0.5, 49.79, 48.72, 37.91, 38.69, 73.15, 42.59, 280.32
0.6, 49.65, 48.71, 42.95, 43.85, 71.96, 45.60, 297.52
0.7, 49.84, 49.05, 48.71, 49.06, 70.97, 48.83, 344.41
0.8, 49.49, 48.69, 48.79, 49.84, 71.46, 48.69, 357.63
0.9, 49.89, 48.96, 42.25, 42.70, 71.82, 45.31, 286.85
1, 49.42, 48.42, 42.17, 43.56, 72.40, 45.03, 275.05
5, 49.66, 49.02, 56.45, 56.92, 71.67, 52.42, 335.04
10, 49.15, 47.94, 38.51, 40.55, 73.65, 42.66, 349.47
15, 49.20, 48.19, 42.79, 44.59, 72.54, 45.28, 355.95
20, 49.69, 48.67, 40.06, 40.96, 72.60, 43.89, 406.29
25, 49.40, 48.22, 37.86, 39.42, 73.58, 42.37, 409.04
30, 49.20, 47.79, 34.62, 36.67, 74.96, 40.10, 453.81
35, 49.20, 47.92, 36.90, 38.88, 74.12, 41.64, 482.00
40, 49.79, 48.41, 30.50, 31.51, 76.31, 37.37, 488.24
45, 49.36, 48.08, 35.82, 37.51, 74.34, 41.00, 584.49
50, 48.73, 47.02, 32.80, 35.83, 76.15, 38.60, 559.44
55, 48.44, 46.48, 31.30, 34.95, 77.08, 37.36, 568.89
60, 48.76, 46.88, 30.81, 33.84, 77.02, 37.14, 669.92
65, 48.84, 47.02, 30.97, 33.83, 76.87, 37.30, 710.59
70, 49.01, 47.15, 29.60, 32.17, 77.40, 36.32, 710.40
75, 48.91, 46.56, 25.68, 28.57, 79.63, 33.05, 724.94
80, 48.95, 46.81, 27.23, 29.99, 78.71, 34.38, 689.96
85, 48.57, 46.41, 28.95, 32.41, 78.10, 35.61, 704.01
90, 48.87, 46.44, 25.18, 28.15, 79.94, 32.61, 807.12
95, 48.47, 46.01, 26.97, 30.67, 79.21, 33.96, 853.48
100, 49.12, 46.70, 23.77, 26.30, 80.64, 31.46, 866.90
