size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.97, 48.41, 61.10, 62.71, 73.80, 53.97, 292.40
0.02, 49.58, 48.65, 49.79, 50.61, 71.30, 49.16, 274.75
0.03, 49.40, 48.92, 71.07, 71.48, 77.11, 57.90, 275.73
0.04, 49.10, 48.94, 86.61, 87.03, 88.05, 62.50, 272.64
0.05, 49.58, 48.96, 65.50, 65.76, 74.26, 55.99, 266.18
0.06, 49.98, 49.01, 48.14, 48.25, 70.84, 48.52, 277.17
0.07, 49.64, 48.78, 52.85, 53.44, 71.27, 50.69, 264.95
0.08, 49.72, 48.95, 57.84, 58.10, 71.79, 52.97, 290.06
0.09, 49.26, 48.44, 53.33, 54.67, 71.88, 50.72, 269.20
0.1, 49.05, 48.10, 48.74, 50.65, 72.06, 48.37, 271.10
0.2, 49.23, 48.59, 59.80, 60.95, 73.01, 53.57, 282.09
0.3, 49.71, 48.76, 49.50, 50.09, 71.13, 49.08, 286.18
0.4, 50.07, 49.09, 47.56, 47.51, 70.76, 48.26, 283.33
0.5, 49.96, 48.85, 42.17, 42.54, 71.79, 45.22, 275.51
0.6, 50.02, 48.95, 43.50, 43.69, 71.43, 46.01, 275.43
0.7, 50.03, 49.07, 48.75, 48.73, 70.72, 48.86, 273.33
0.8, 50.38, 49.36, 43.69, 43.17, 70.96, 46.30, 272.61
0.9, 49.99, 48.95, 44.73, 44.94, 71.24, 46.69, 289.99
1, 50.20, 49.21, 46.46, 46.19, 70.71, 47.74, 276.42
5, 49.05, 48.39, 57.81, 59.39, 72.85, 52.63, 307.78
10, 49.71, 48.41, 38.21, 39.22, 73.19, 42.66, 349.47
15, 48.87, 47.73, 44.35, 46.79, 72.70, 45.93, 364.77
20, 49.21, 47.81, 38.43, 40.41, 73.64, 42.56, 391.70
25, 49.37, 48.15, 41.58, 43.14, 72.62, 44.58, 425.11
30, 49.16, 47.62, 36.24, 38.39, 74.43, 41.11, 458.63
35, 48.91, 47.30, 36.16, 38.82, 74.71, 40.94, 479.65
40, 49.47, 48.05, 36.86, 38.39, 73.90, 41.67, 504.72
45, 48.99, 47.53, 38.24, 40.66, 73.94, 42.34, 553.27
50, 49.04, 47.39, 35.08, 37.52, 74.98, 40.27, 550.39
55, 48.93, 47.38, 36.90, 39.47, 74.43, 41.44, 570.03
60, 49.16, 47.31, 31.80, 34.12, 76.25, 37.99, 588.01
65, 48.88, 47.12, 34.39, 37.16, 75.41, 39.71, 610.80
70, 49.16, 47.23, 30.93, 33.29, 76.67, 37.34, 650.67
75, 49.38, 47.50, 30.23, 32.18, 76.83, 36.90, 757.35
80, 48.53, 46.17, 29.64, 33.28, 77.84, 36.05, 746.41
85, 48.68, 46.52, 30.73, 34.03, 77.18, 36.97, 965.69
90, 48.90, 46.79, 30.23, 33.11, 77.23, 36.68, 878.96
95, 48.12, 45.62, 29.89, 34.32, 78.06, 36.07, 855.07
100, 48.52, 46.36, 31.38, 34.97, 77.02, 37.38, 1037.55
