size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 0.29
0.02, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 1.48
0.03, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 1.65
0.04, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 1.73
0.05, 50.70, 49.25, 56.58, 57.31, 71.90, 52.61, 5.75
0.06, 50.70, 49.25, 56.58, 57.31, 71.90, 52.61, 5.41
0.07, 50.70, 50.63, 77.34, 76.90, 80.16, 61.15, 8.94
0.08, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 9.87
0.09, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 10.12
0.1, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 11.54
0.2, 50.70, 49.85, 94.59, 94.62, 94.77, 65.24, 20.06
0.3, 50.70, 49.85, 94.59, 94.62, 94.77, 65.24, 24.34
0.4, 50.70, 49.85, 94.59, 94.62, 94.77, 65.24, 25.08
0.5, 50.70, 49.81, 93.80, 93.84, 94.04, 65.02, 35.18
0.6, 50.70, 49.85, 95.16, 95.19, 95.31, 65.38, 43.91
0.7, 50.70, 49.85, 95.16, 95.19, 95.31, 65.38, 55.06
0.8, 50.70, 49.85, 95.16, 95.19, 95.31, 65.38, 56.82
0.9, 50.70, 49.85, 95.16, 95.19, 95.31, 65.38, 68.91
1, 50.70, 49.89, 95.95, 95.97, 96.06, 65.60, 70.89
5, 50.70, 49.95, 94.72, 94.73, 94.88, 65.37, 921.89
10, 50.70, 53.21, 33.52, 30.72, 73.23, 41.09, 1000.14
15, 50.70, 50.71, 99.38, 99.37, 99.37, 67.11, 1084.05
20, 50.70, 50.80, 89.35, 89.04, 89.68, 64.73, 1151.01
25, 50.70, 50.70, 99.12, 99.10, 99.10, 67.04, 1325.31
30, 50.70, 52.84, 44.61, 41.82, 69.40, 48.33, 1570.60
35, 50.70, 50.86, 97.32, 97.22, 97.26, 66.76, 1435.34
40, 50.70, 51.02, 87.15, 86.69, 87.64, 64.31, 1496.91
45, 50.70, 50.85, 97.27, 97.18, 97.22, 66.74, 1569.05
50, 50.70, 51.08, 83.15, 82.54, 84.24, 63.24, 1673.10
55, 50.70, 50.83, 96.61, 96.50, 96.56, 66.57, 1732.23
60, 50.70, 52.90, 44.08, 41.24, 69.48, 48.04, 1824.46
65, 50.70, 50.79, 98.55, 98.50, 98.51, 66.99, 1872.49
70, 50.70, 53.44, 33.83, 30.82, 72.99, 41.39, 1931.89
75, 50.70, 50.77, 97.54, 97.46, 97.49, 66.73, 1988.65
80, 50.70, 53.44, 33.79, 30.77, 73.01, 41.35, 2059.42
85, 50.70, 50.79, 97.89, 97.82, 97.84, 66.83, 2125.20
90, 50.70, 52.67, 45.18, 42.55, 69.40, 48.59, 2179.88
95, 50.70, 50.79, 98.46, 98.41, 98.42, 66.97, 2243.87
100, 50.70, 52.95, 41.44, 38.61, 70.14, 46.45, 2295.11
