size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.83, 48.44, 43.35, 43.99, 71.72, 45.70, 298.47
0.02, 51.16, 49.88, 15.42, 14.78, 85.86, 23.53, 259.96
0.03, 50.00, 48.93, 56.09, 55.81, 71.01, 52.22, 258.64
0.04, 49.44, 48.70, 67.34, 67.62, 75.09, 56.48, 270.79
0.05, 50.37, 49.11, 46.82, 46.24, 70.48, 47.89, 261.09
0.06, 50.27, 48.83, 40.02, 39.97, 72.08, 43.94, 276.46
0.07, 49.87, 48.65, 48.87, 49.17, 70.94, 48.71, 264.11
0.08, 49.74, 48.58, 51.15, 51.60, 71.06, 49.78, 275.42
0.09, 49.52, 48.47, 54.30, 55.02, 71.53, 51.17, 267.25
0.1, 49.53, 48.34, 49.64, 50.57, 71.37, 48.93, 264.62
0.2, 49.33, 48.23, 52.18, 53.40, 71.68, 50.08, 281.95
0.3, 50.46, 49.21, 46.97, 46.21, 70.34, 48.01, 268.83
0.4, 49.87, 48.34, 39.57, 40.31, 72.64, 43.47, 282.86
0.5, 50.70, 49.35, 39.10, 38.25, 71.91, 43.58, 273.28
0.6, 49.90, 48.29, 37.61, 38.39, 73.26, 42.23, 279.49
0.7, 49.99, 48.78, 49.36, 49.40, 70.75, 49.02, 283.95
0.8, 50.26, 49.03, 48.45, 48.02, 70.45, 48.69, 273.64
0.9, 49.73, 48.60, 51.89, 52.32, 71.08, 50.14, 286.21
1, 49.99, 48.68, 45.83, 46.05, 71.10, 47.16, 276.79
5, 49.87, 48.85, 57.57, 57.47, 71.44, 52.80, 296.04
10, 49.72, 48.32, 43.68, 44.53, 71.80, 45.83, 338.94
15, 48.97, 47.67, 46.64, 48.81, 72.32, 47.10, 367.00
20, 49.75, 48.34, 43.02, 43.83, 71.89, 45.47, 387.28
25, 49.43, 48.04, 44.60, 45.98, 71.99, 46.21, 411.90
30, 49.35, 47.75, 40.16, 41.89, 73.04, 43.58, 437.40
35, 49.48, 48.06, 43.49, 44.81, 72.12, 45.61, 468.07
40, 49.17, 47.56, 40.50, 42.56, 73.15, 43.70, 492.30
45, 49.17, 47.75, 44.08, 45.98, 72.39, 45.80, 514.43
50, 49.51, 47.90, 39.44, 40.89, 73.07, 43.21, 533.36
55, 48.97, 47.36, 41.02, 43.46, 73.26, 43.92, 549.92
60, 48.83, 47.01, 38.21, 41.06, 74.18, 42.11, 562.62
65, 49.62, 48.04, 39.72, 40.95, 72.87, 43.44, 588.11
70, 49.39, 47.47, 34.71, 36.61, 74.85, 40.05, 620.09
75, 49.08, 46.80, 31.79, 34.43, 76.41, 37.81, 652.27
80, 49.08, 46.83, 32.09, 34.72, 76.27, 38.04, 667.32
85, 49.11, 47.06, 34.24, 36.71, 75.31, 39.59, 667.48
90, 49.30, 46.89, 29.29, 31.62, 77.46, 36.01, 705.86
95, 48.86, 46.55, 32.30, 35.36, 76.38, 38.09, 778.47
100, 49.12, 46.71, 30.32, 32.96, 77.09, 36.72, 772.75
