size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 44.42
0.02, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 43.90
0.03, 48.76, 47.17, 37.22, 40.13, 74.51, 41.56, 44.91
0.04, 49.00, 48.96, 93.88, 94.20, 94.40, 64.31, 45.11
0.05, 48.86, 48.89, 94.07, 94.67, 94.85, 64.30, 45.93
0.06, 48.86, 48.91, 95.53, 96.07, 96.18, 64.65, 46.67
0.07, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 47.16
0.08, 48.86, 48.94, 98.93, 99.35, 99.35, 65.44, 45.00
0.09, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 44.65
0.1, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 45.94
0.2, 49.29, 49.16, 99.81, 99.35, 99.35, 65.83, 47.48
0.3, 48.71, 48.75, 89.31, 90.36, 90.99, 63.03, 46.09
0.4, 49.05, 49.03, 98.35, 98.41, 98.42, 65.39, 45.31
0.5, 50.29, 49.59, 83.19, 81.38, 83.10, 62.09, 44.60
0.6, 49.33, 48.83, 68.90, 69.50, 76.14, 57.11, 45.34
0.7, 49.67, 49.27, 89.02, 88.21, 88.89, 63.39, 45.49
0.8, 49.33, 49.06, 85.81, 85.78, 86.95, 62.38, 46.28
0.9, 50.05, 49.43, 79.98, 78.77, 81.27, 61.05, 45.38
1, 48.19, 48.52, 92.42, 94.39, 94.69, 63.59, 45.07
5, 49.86, 49.35, 84.84, 83.82, 85.18, 62.36, 48.21
10, 50.57, 49.40, 31.78, 31.34, 75.07, 38.63, 49.50
15, 50.10, 49.20, 54.13, 53.79, 70.69, 51.50, 51.53
20, 50.76, 49.59, 23.42, 22.92, 79.94, 31.77, 52.96
25, 50.05, 48.13, 23.71, 24.60, 80.16, 31.73, 54.91
30, 49.71, 48.07, 31.49, 32.74, 75.93, 38.00, 67.23
35, 49.95, 48.66, 37.12, 37.70, 73.31, 42.07, 57.16
40, 51.33, 50.52, 37.41, 35.27, 71.84, 42.94, 59.00
45, 50.33, 49.09, 34.11, 34.05, 74.17, 40.20, 61.50
50, 50.62, 49.43, 29.45, 29.00, 76.28, 36.86, 63.34
55, 51.53, 50.71, 41.40, 38.73, 70.24, 45.54, 61.65
60, 51.19, 50.39, 31.68, 30.03, 74.63, 38.85, 61.42
65, 52.81, 52.96, 33.92, 29.00, 72.17, 41.30, 64.60
70, 52.67, 53.11, 29.83, 25.35, 74.60, 38.16, 65.57
75, 53.77, 53.97, 38.97, 31.99, 68.91, 45.21, 70.95
80, 53.48, 54.37, 32.07, 25.91, 72.70, 40.30, 80.84
85, 52.67, 52.66, 34.60, 29.93, 71.93, 41.71, 70.58
90, 52.48, 53.07, 26.92, 22.92, 76.59, 35.67, 74.37
95, 53.38, 53.74, 35.57, 29.47, 70.85, 42.76, 75.51
100, 54.29, 56.70, 28.77, 21.14, 74.31, 38.12, 76.28
