size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.81
0.02, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.56
0.03, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.78
0.04, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.98
0.05, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 1.18
0.06, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 1.48
0.07, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 13.32
0.08, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 12.38
0.09, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 13.58
0.1, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 12.85
0.2, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 14.87
0.3, 49.40, 49.48, 97.40, 97.45, 97.48, 65.58, 27.26
0.4, 49.40, 49.61, 93.95, 94.04, 94.24, 64.88, 39.71
0.5, 49.40, 49.81, 87.58, 87.66, 88.54, 63.46, 51.40
0.6, 49.40, 49.68, 92.14, 92.23, 92.56, 64.51, 53.95
0.7, 49.40, 49.82, 85.79, 85.88, 87.05, 62.99, 64.93
0.8, 49.40, 49.48, 72.70, 73.10, 78.04, 58.84, 67.08
0.9, 49.40, 50.13, 26.41, 26.31, 78.15, 34.55, 89.16
1, 49.40, 50.02, 28.15, 28.13, 77.16, 35.98, 91.95
5, 49.40, 49.55, 70.96, 71.33, 77.01, 58.31, 287.65
10, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 324.53
15, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 327.17
20, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 326.90
25, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 324.78
30, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 323.78
35, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 329.96
40, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 349.31
45, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 354.66
50, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 390.59
55, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 362.92
60, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 330.42
65, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 324.92
70, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 351.38
75, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 333.07
80, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 324.15
85, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 329.96
90, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 337.40
95, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 327.95
100, 49.40, 49.50, 72.61, 73.01, 77.98, 58.82, 327.55
