size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.97, 48.80, 60.55, 62.41, 73.84, 53.99, 296.25
0.02, 49.06, 48.40, 42.36, 44.36, 72.73, 45.13, 262.79
0.03, 49.25, 49.01, 59.53, 60.85, 73.08, 53.71, 270.06
0.04, 49.49, 49.35, 72.95, 73.56, 78.37, 58.82, 259.64
0.05, 49.09, 49.00, 67.16, 68.66, 76.11, 56.61, 272.30
0.06, 49.34, 48.77, 44.22, 45.62, 72.06, 46.33, 265.74
0.07, 49.59, 49.30, 61.21, 61.83, 72.99, 54.57, 260.31
0.08, 49.57, 49.40, 72.36, 72.81, 77.88, 58.66, 281.06
0.09, 49.69, 49.50, 75.47, 75.64, 79.51, 59.74, 257.14
0.1, 49.24, 49.02, 60.78, 62.10, 73.45, 54.22, 268.18
0.2, 49.93, 49.54, 56.94, 56.96, 71.40, 52.94, 264.79
0.3, 50.41, 49.96, 47.47, 46.70, 70.29, 48.63, 263.93
0.4, 50.13, 49.72, 56.54, 56.16, 71.01, 52.86, 271.02
0.5, 50.16, 49.71, 48.66, 48.36, 70.53, 49.13, 273.16
0.6, 50.15, 49.73, 54.99, 54.60, 70.76, 52.18, 283.74
0.7, 49.91, 49.55, 59.73, 59.74, 72.04, 54.12, 263.66
0.8, 50.05, 49.63, 54.10, 53.94, 70.82, 51.72, 288.10
0.9, 50.08, 49.62, 48.75, 48.62, 70.64, 49.13, 278.71
1, 50.22, 49.78, 52.92, 52.43, 70.47, 51.25, 270.57
5, 49.53, 49.24, 59.93, 60.68, 72.71, 54.01, 312.33
10, 49.68, 49.11, 42.39, 43.15, 71.98, 45.45, 335.15
15, 49.25, 48.71, 45.54, 47.10, 72.01, 47.02, 353.20
20, 49.07, 48.36, 41.13, 43.14, 72.99, 44.40, 395.54
25, 48.37, 47.69, 43.22, 46.58, 73.44, 45.29, 419.36
30, 48.65, 47.63, 36.57, 39.49, 74.72, 41.33, 419.23
35, 49.22, 48.56, 41.71, 43.41, 72.67, 44.83, 470.60
40, 48.76, 47.83, 37.44, 40.12, 74.32, 41.95, 478.52
45, 48.53, 47.78, 41.61, 44.68, 73.52, 44.43, 495.42
50, 49.01, 48.15, 37.72, 39.90, 73.97, 42.25, 509.06
55, 48.35, 47.41, 38.80, 42.27, 74.38, 42.63, 534.64
60, 48.69, 47.70, 36.87, 39.70, 74.58, 41.54, 559.79
65, 48.29, 47.17, 36.38, 40.02, 75.16, 41.03, 586.58
70, 47.99, 46.71, 35.23, 39.47, 75.85, 40.12, 609.71
75, 48.60, 47.27, 32.30, 35.40, 76.40, 38.33, 626.88
80, 48.54, 46.76, 27.78, 31.07, 78.62, 34.81, 655.59
85, 48.75, 47.46, 31.95, 34.75, 76.41, 38.14, 681.74
90, 48.53, 46.56, 26.10, 29.43, 79.54, 33.40, 710.57
95, 48.63, 46.90, 27.68, 30.79, 78.60, 34.77, 738.26
100, 48.29, 46.31, 27.23, 31.02, 79.10, 34.25, 744.77
