size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.44, 49.37, 38.71, 38.26, 72.25, 43.34, 249.02
0.02, 48.41, 48.25, 70.58, 72.96, 78.67, 57.27, 310.42
0.03, 48.41, 48.25, 70.58, 72.96, 78.67, 57.27, 250.49
0.04, 48.99, 48.97, 93.58, 94.00, 94.22, 64.25, 244.39
0.05, 48.99, 48.97, 93.58, 94.00, 94.22, 64.25, 345.50
0.06, 48.49, 48.50, 79.87, 81.75, 84.20, 60.30, 295.69
0.07, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 163.64
0.08, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 240.64
0.09, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 200.75
0.1, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 176.16
0.2, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 168.58
0.3, 48.92, 48.69, 75.44, 76.65, 80.48, 59.13, 171.27
0.4, 48.64, 48.49, 74.57, 76.36, 80.48, 58.72, 153.41
0.5, 50.30, 49.01, 31.17, 31.25, 75.60, 38.06, 168.26
0.6, 48.92, 48.69, 75.44, 76.65, 80.48, 59.13, 170.51
0.7, 48.79, 48.54, 71.97, 73.57, 78.72, 57.93, 155.45
0.8, 50.92, 0.00, 0.00, 0.00, 100.00, 0.00, 154.60
0.9, 50.92, 0.00, 0.00, 0.00, 100.00, 0.00, 154.17
1, 50.92, 0.00, 0.00, 0.00, 100.00, 0.00, 166.81
5, 50.27, 49.37, 51.16, 50.58, 70.31, 50.20, 159.95
10, 49.54, 49.23, 90.00, 89.47, 90.02, 63.60, 179.70
15, 50.96, 50.03, 61.02, 58.74, 70.50, 54.93, 181.28
20, 49.24, 49.06, 88.69, 88.78, 89.50, 63.13, 234.84
25, 49.15, 49.01, 88.99, 89.26, 89.93, 63.16, 252.44
30, 49.24, 49.06, 88.69, 88.78, 89.50, 63.13, 253.55
35, 49.22, 49.04, 88.75, 88.89, 89.60, 63.13, 229.47
40, 49.24, 49.06, 88.69, 88.78, 89.50, 63.13, 200.28
45, 49.77, 49.35, 88.66, 87.73, 88.46, 63.36, 247.96
50, 49.77, 49.35, 88.64, 87.70, 88.44, 63.35, 191.14
55, 49.77, 49.35, 88.66, 87.73, 88.46, 63.36, 245.87
60, 49.77, 49.35, 88.64, 87.70, 88.44, 63.35, 237.40
65, 49.71, 49.31, 87.33, 86.55, 87.47, 62.98, 216.01
70, 51.70, 54.50, 9.59, 7.71, 90.74, 16.28, 367.80
75, 49.77, 49.35, 88.64, 87.70, 88.44, 63.35, 288.43
80, 49.51, 49.16, 84.29, 84.02, 85.47, 62.06, 299.04
85, 49.67, 49.25, 83.20, 82.65, 84.34, 61.83, 295.02
90, 49.87, 49.42, 90.55, 89.34, 89.84, 63.89, 282.52
95, 51.70, 54.50, 9.59, 7.71, 90.74, 16.28, 289.21
100, 51.70, 54.50, 9.59, 7.71, 90.74, 16.28, 231.68
