size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 43.95
0.02, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 45.82
0.03, 50.21, 49.09, 41.56, 41.47, 71.65, 44.96, 60.11
0.04, 48.79, 48.85, 94.31, 94.99, 95.16, 64.32, 41.44
0.05, 48.79, 48.85, 94.31, 94.99, 95.16, 64.32, 39.06
0.06, 48.79, 48.85, 94.31, 94.99, 95.16, 64.32, 38.94
0.07, 48.79, 48.85, 94.31, 94.99, 95.16, 64.32, 39.10
0.08, 48.79, 48.85, 94.31, 94.99, 95.16, 64.32, 38.65
0.09, 48.79, 48.85, 94.31, 94.99, 95.16, 64.32, 40.14
0.1, 48.79, 48.85, 94.31, 94.99, 95.16, 64.32, 38.86
0.2, 49.08, 48.86, 83.03, 83.58, 85.29, 61.48, 39.24
0.3, 50.83, 49.90, 68.95, 66.60, 73.49, 57.85, 49.72
0.4, 50.07, 49.46, 84.67, 83.21, 84.61, 62.40, 39.82
0.5, 49.08, 48.14, 49.86, 51.67, 72.00, 48.93, 38.80
0.6, 49.93, 49.04, 54.10, 54.08, 70.94, 51.39, 39.06
0.7, 49.41, 49.08, 84.96, 84.79, 86.11, 62.17, 44.07
0.8, 49.31, 49.01, 83.90, 83.95, 85.48, 61.83, 46.83
0.9, 49.79, 49.27, 81.58, 80.80, 82.87, 61.39, 42.35
1, 49.41, 49.08, 84.96, 84.79, 86.11, 62.17, 39.68
5, 51.25, 50.24, 59.69, 56.86, 69.70, 54.51, 40.44
10, 49.83, 49.19, 70.11, 69.67, 75.81, 57.76, 49.52
15, 51.25, 50.22, 66.35, 63.27, 71.66, 57.12, 43.95
20, 50.40, 49.41, 48.22, 47.50, 70.27, 48.75, 43.02
25, 50.50, 49.47, 45.42, 44.62, 70.50, 47.31, 43.99
30, 49.50, 48.94, 68.76, 69.02, 75.76, 57.13, 44.24
35, 50.50, 49.47, 45.42, 44.62, 70.50, 47.31, 43.55
40, 52.06, 51.35, 42.14, 38.40, 69.44, 46.24, 46.01
45, 50.12, 48.43, 26.81, 27.46, 78.17, 34.47, 44.17
50, 50.12, 49.23, 55.83, 55.38, 70.84, 52.28, 46.21
55, 51.16, 50.27, 35.68, 33.95, 72.73, 41.69, 47.69
60, 51.16, 50.27, 35.68, 33.95, 72.73, 41.69, 50.61
65, 51.16, 50.27, 35.68, 33.95, 72.73, 41.69, 49.14
70, 51.16, 50.27, 35.68, 33.95, 72.73, 41.69, 51.95
75, 51.16, 50.27, 35.68, 33.95, 72.73, 41.69, 50.43
80, 51.16, 50.27, 35.68, 33.95, 72.73, 41.69, 50.60
85, 51.54, 50.84, 35.10, 32.65, 72.65, 41.48, 50.77
90, 51.25, 50.89, 16.49, 15.31, 84.90, 24.87, 51.56
95, 52.34, 52.63, 27.97, 24.21, 75.99, 36.48, 51.90
100, 52.10, 51.27, 46.67, 42.67, 68.30, 48.81, 50.41
