size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 95.97
0.02, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 109.05
0.03, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 100.75
0.04, 50.96, 51.29, 80.79, 80.24, 82.51, 62.70, 95.71
0.05, 49.90, 50.59, 85.29, 87.10, 88.34, 63.46, 95.65
0.06, 50.55, 50.93, 88.99, 89.64, 90.31, 64.74, 95.70
0.07, 50.51, 51.72, 47.58, 46.43, 70.03, 49.51, 93.50
0.08, 49.88, 50.58, 84.71, 86.55, 87.89, 63.29, 112.40
0.09, 50.91, 51.19, 85.11, 84.85, 86.14, 63.88, 95.93
0.1, 50.06, 50.62, 93.04, 94.89, 95.14, 65.52, 93.27
0.2, 49.38, 50.27, 88.85, 91.89, 92.57, 64.17, 94.13
0.3, 49.38, 50.27, 88.85, 91.89, 92.57, 64.17, 91.92
0.4, 49.36, 50.25, 91.45, 94.66, 95.04, 64.82, 95.10
0.5, 49.38, 50.27, 88.85, 91.89, 92.57, 64.17, 91.93
0.6, 48.41, 49.74, 88.85, 93.87, 94.53, 63.73, 90.91
0.7, 48.41, 49.74, 88.85, 93.87, 94.53, 63.73, 96.22
0.8, 48.16, 49.59, 85.86, 91.25, 92.34, 62.82, 91.55
0.9, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 93.50
1, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 92.61
5, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 95.64
10, 50.26, 51.24, 55.42, 55.14, 70.90, 53.20, 96.19
15, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 99.73
20, 50.73, 51.73, 53.96, 52.65, 69.94, 52.77, 107.26
25, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 100.22
30, 50.26, 51.44, 47.84, 47.21, 70.35, 49.53, 109.06
35, 50.44, 50.99, 78.37, 78.77, 81.68, 61.73, 183.12
40, 51.25, 53.16, 38.90, 35.84, 70.83, 44.88, 142.46
45, 50.39, 50.96, 78.11, 78.58, 81.57, 61.63, 124.65
50, 51.75, 54.02, 37.62, 33.49, 70.80, 44.30, 115.10
55, 50.82, 51.21, 80.48, 80.19, 82.53, 62.54, 130.44
60, 51.27, 52.18, 55.86, 53.52, 69.38, 53.91, 122.56
65, 51.70, 51.74, 82.07, 80.06, 82.04, 63.42, 125.91
70, 52.62, 54.67, 42.82, 37.13, 68.18, 47.97, 155.00
75, 51.05, 51.23, 88.28, 87.89, 88.66, 64.79, 123.64
80, 51.32, 51.74, 70.70, 68.95, 74.92, 59.71, 126.99
85, 52.06, 52.56, 63.70, 60.11, 70.22, 57.55, 124.38
90, 52.06, 52.56, 63.70, 60.11, 70.22, 57.55, 144.82
95, 50.84, 51.11, 88.15, 88.16, 88.95, 64.66, 130.22
100, 50.98, 52.31, 46.30, 44.13, 69.50, 49.07, 125.70
