size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.59, 48.26, 45.67, 46.67, 71.62, 46.88, 306.26
0.02, 49.70, 48.57, 52.23, 52.72, 71.14, 50.29, 283.42
0.03, 50.53, 49.27, 46.06, 45.21, 70.38, 47.56, 280.93
0.04, 50.20, 49.00, 49.77, 49.38, 70.44, 49.33, 292.83
0.05, 50.56, 49.33, 48.58, 47.56, 70.04, 48.90, 244.06
0.06, 50.62, 49.44, 51.78, 50.48, 69.81, 50.53, 241.50
0.07, 50.35, 49.16, 51.39, 50.65, 70.20, 50.20, 258.06
0.08, 50.65, 49.54, 59.96, 58.22, 70.66, 54.21, 279.76
0.09, 49.86, 48.82, 56.56, 56.52, 71.28, 52.36, 266.19
0.1, 48.91, 48.34, 68.25, 69.52, 76.43, 56.55, 286.14
0.2, 50.22, 49.00, 48.80, 48.43, 70.47, 48.85, 286.72
0.3, 50.30, 48.74, 35.63, 35.73, 73.62, 41.12, 273.84
0.4, 49.82, 48.73, 54.11, 54.26, 71.07, 51.23, 298.39
0.5, 50.35, 48.97, 41.69, 41.41, 71.51, 44.99, 301.32
0.6, 50.02, 48.91, 54.33, 54.09, 70.79, 51.43, 380.08
0.7, 50.23, 48.73, 37.99, 38.09, 72.78, 42.64, 418.42
0.8, 50.18, 48.68, 38.40, 38.60, 72.69, 42.88, 327.61
0.9, 50.68, 49.22, 33.34, 32.79, 74.29, 39.70, 296.77
1, 50.48, 49.26, 49.13, 48.25, 70.11, 49.15, 357.60
5, 49.97, 48.84, 53.01, 52.92, 70.78, 50.79, 351.30
10, 50.17, 48.67, 38.59, 38.80, 72.64, 43.00, 311.64
15, 48.99, 47.94, 52.55, 54.40, 72.18, 50.09, 301.67
20, 49.63, 48.30, 45.53, 46.46, 71.59, 46.82, 492.94
25, 49.90, 48.82, 55.02, 54.98, 71.03, 51.68, 480.01
30, 48.94, 47.76, 49.34, 51.44, 72.20, 48.48, 386.54
35, 48.88, 47.62, 47.55, 49.85, 72.36, 47.54, 468.28
40, 49.59, 48.08, 41.30, 42.50, 72.47, 44.39, 537.90
45, 49.18, 47.66, 42.22, 44.19, 72.74, 44.73, 414.54
50, 49.81, 48.22, 38.43, 39.33, 73.06, 42.72, 532.72
55, 49.35, 48.06, 46.96, 48.37, 71.78, 47.45, 584.23
60, 49.85, 47.85, 30.67, 31.87, 76.30, 37.33, 403.36
65, 50.08, 48.25, 31.58, 32.29, 75.65, 38.13, 550.26
70, 49.79, 48.24, 39.59, 40.49, 72.72, 43.44, 658.77
75, 50.10, 48.31, 32.14, 32.78, 75.36, 38.55, 633.54
80, 50.60, 48.79, 24.78, 24.79, 79.20, 32.82, 640.09
85, 49.69, 48.30, 44.05, 44.94, 71.77, 46.03, 444.82
90, 49.52, 48.25, 47.26, 48.32, 71.53, 47.70, 607.12
95, 50.26, 48.67, 35.10, 35.29, 73.87, 40.74, 555.47
100, 50.34, 48.78, 35.06, 35.10, 73.82, 40.75, 557.20
