size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.50, 49.50, 100.00, 100.00, 100.00, 66.18, 39.09
0.02, 50.12, 49.30, 27.19, 27.40, 77.80, 35.00, 38.95
0.03, 50.02, 49.37, 37.66, 37.85, 72.94, 42.68, 42.56
0.04, 50.02, 49.37, 37.66, 37.85, 72.94, 42.68, 41.93
0.05, 50.02, 49.37, 37.66, 37.85, 72.94, 42.68, 38.96
0.06, 50.12, 49.80, 96.93, 95.76, 95.81, 65.75, 39.52
0.07, 50.12, 49.80, 96.93, 95.76, 95.81, 65.75, 38.89
0.08, 50.12, 49.80, 96.93, 95.76, 95.81, 65.75, 38.37
0.09, 50.12, 49.80, 96.93, 95.76, 95.81, 65.75, 38.75
0.1, 50.12, 49.80, 96.93, 95.76, 95.81, 65.75, 38.80
0.2, 49.60, 49.49, 88.47, 88.51, 89.26, 63.43, 43.80
0.3, 49.60, 49.48, 87.61, 87.66, 88.54, 63.20, 39.67
0.4, 49.60, 49.48, 87.61, 87.66, 88.54, 63.20, 39.84
0.5, 49.88, 49.45, 55.81, 55.93, 71.28, 52.39, 42.77
0.6, 51.12, 50.71, 44.57, 42.47, 69.83, 47.39, 39.46
0.7, 50.26, 49.78, 54.66, 54.05, 70.55, 52.06, 39.06
0.8, 49.88, 49.62, 82.13, 81.73, 83.66, 61.82, 38.97
0.9, 50.26, 49.78, 54.66, 54.05, 70.55, 52.06, 39.64
1, 50.21, 49.68, 44.96, 44.63, 70.86, 47.15, 39.06
5, 51.12, 50.74, 42.65, 40.58, 70.26, 46.30, 39.96
10, 49.17, 47.70, 27.86, 29.94, 78.11, 35.13, 41.51
15, 50.36, 49.77, 31.22, 30.89, 75.40, 38.32, 41.60
20, 49.07, 48.92, 65.32, 66.85, 75.31, 55.90, 48.84
25, 51.31, 50.92, 45.15, 42.66, 69.48, 47.81, 42.94
30, 50.26, 49.53, 25.55, 25.52, 78.70, 33.67, 42.30
35, 50.69, 50.20, 49.09, 47.74, 69.79, 49.59, 45.61
40, 50.88, 50.47, 41.31, 39.74, 70.88, 45.38, 46.25
45, 50.93, 50.60, 36.70, 35.12, 72.40, 42.49, 44.63
50, 49.26, 48.49, 40.15, 41.81, 73.00, 43.88, 44.57
55, 50.36, 49.69, 23.34, 23.16, 80.08, 31.72, 45.66
60, 49.93, 49.33, 42.75, 43.03, 71.62, 45.76, 46.71
65, 49.93, 49.33, 42.75, 43.03, 71.62, 45.76, 49.63
70, 50.36, 49.69, 23.34, 23.16, 80.08, 31.72, 52.28
75, 50.36, 49.69, 23.34, 23.16, 80.08, 31.72, 48.83
80, 50.36, 49.69, 23.34, 23.16, 80.08, 31.72, 48.42
85, 49.93, 49.33, 42.75, 43.03, 71.62, 45.76, 47.42
90, 49.93, 49.33, 42.75, 43.03, 71.62, 45.76, 48.76
95, 49.93, 49.33, 42.75, 43.03, 71.62, 45.76, 49.73
100, 49.93, 49.33, 42.75, 43.03, 71.62, 45.76, 50.38
